gene,GSM3601227,GSM3601228,GSM3601229,GSM3601230,GSM3601231,GSM3601232
ENSG00000116721,0.0587,0.0053,0.0076,0.2104,0.097,0.0454
ENSG00000116726,0.0284,0.0159,0.0382,0.034,0.0039,0.0048
ENSG00000116729,0.1079,0.3861,0.3285,0.4037,0.4126,0.4778
ENSG00000116731,5.096,5.9387,4.6219,4.5167,5.8706,4.6198
ENSG00000116741,1.5396,1.211,1.9634,1.2888,2.1095,1.5009
ENSG00000116745,0.017,0.0159,0.0229,0.0049,0.0039,0.0048
ENSG00000116747,4.6317,4.7032,4.7459,4.5237,4.6642,5.7374
ENSG00000116748,0.017,0.037,0.0229,0.0243,0.0039,0.0048
ENSG00000116750,0.5738,0.5665,0.6799,0.8608,1.0115,0.9013
ENSG00000116752,0.1079,0.1851,0.0688,0.0924,0.1427,0.0884
ENSG00000116754,7.5344,10.5158,7.0602,8.0794,7.7927,8.1218
ENSG00000116761,1.1466,1.2967,1.1577,1.3485,1.0725,1.2807
ENSG00000116771,6.9905,5.8385,6.0515,5.5022,4.3315,5.8728
ENSG00000116774,0.0398,0.0053,0.0535,0.0243,0.027,0.0048
ENSG00000116783,0.0057,0.0053,0.0382,0.0146,0.0039,0.0048
ENSG00000116785,0.3165,0.5587,0.573,0.5814,0.2064,0.555
ENSG00000116786,0.892,0.6293,0.8022,0.6566,0.7983,0.5453
ENSG00000116791,0.1193,0.1957,0.0382,0.0827,0.2738,0.082
ENSG00000116793,1.1703,0.7465,0.8176,0.7932,0.8935,0.8086
ENSG00000116809,0.2784,0.2909,0.3132,0.5398,0.2275,0.2268
ENSG00000116815,0.0398,0.037,0.1452,0.1021,0.243,0.2365
ENSG00000116819,0.0625,0.0476,0.0535,0.1119,0.1427,0.1303
ENSG00000116824,0.2329,0.2591,0.0993,0.2772,0.3895,0.4102
ENSG00000116830,4.1404,5.2539,4.2979,4.2912,4.1583,4.6285
ENSG00000116833,1.1492,1.3962,1.7237,1.137,1.2138,1.0444
ENSG00000116852,3.1022,3.3052,3.395,3.6797,3.2423,4.044
ENSG00000116857,0.1079,0.1639,0.191,0.1216,0.1427,0.111
ENSG00000116863,0.2329,0.2062,0.191,0.3064,0.2738,0.2172
ENSG00000116871,2.9194,2.9287,3.0882,3.1545,2.7772,2.6939
ENSG00000116874,0.142,0.0582,0.084,0.1119,0.1967,0.0917
ENSG00000116882,0.0284,0.0053,0.0076,0.034,0.0039,0.0145
ENSG00000116885,0.017,0.0159,0.0229,0.0243,0.0578,0.0434
ENSG00000116898,4.2105,4.1938,3.7365,4.7732,3.4472,4.2909
ENSG00000116903,4.0872,4.2207,4.2432,4.4852,3.4488,3.6069
ENSG00000116906,0.267,0.3649,0.2368,0.3939,0.7906,0.4392
ENSG00000116918,6.0093,5.5914,5.3404,5.0826,4.6826,5.5796
ENSG00000116922,1.2938,2.0208,1.5335,1.5463,1.6646,1.2198
ENSG00000116954,2.9972,3.0553,2.0745,2.6636,2.3501,2.599
ENSG00000116962,0.1079,0.0476,0.1757,0.0924,0.189,0.0241
ENSG00000116977,1.249,1.1647,1.1808,1.4332,1.791,1.6613
ENSG00000116981,0.017,0.0053,0.0229,0.0049,0.0039,0.0048
ENSG00000116983,0.1761,0.0899,0.084,0.0243,0.1658,0.0917
ENSG00000116984,2.1115,3.1247,2.2411,2.5537,3.0987,2.7475
ENSG00000116985,2.3531,2.5935,2.0848,3.1664,2,2.1355
ENSG00000116990,0.3466,0.4495,0.6035,0.5107,0.4975,0.3909
ENSG00000116991,0.2897,0.3332,0.4202,0.5301,0.3664,0.3426
ENSG00000116996,0.0057,0.0159,0.0229,0.0049,0.0039,0.0048
ENSG00000117000,0.7442,0.6505,0.848,0.5398,0.9217,0.526
ENSG00000117009,2.0035,2.1913,1.4458,1.5657,1.5432,2.1087
ENSG00000117010,1.8451,1.7266,1.2488,1.5338,1.0028,1.2179
ENSG00000117013,0.017,0.037,0.0229,0.0438,0.0116,0.0241
ENSG00000117016,0.1875,0.0582,0.1604,0.141,0.0964,0.0338
ENSG00000117020,1.5757,1.0424,0.9499,0.9492,1.6486,1.5608
ENSG00000117036,0.8063,0.7037,0.6387,0.8356,1.0161,0.9475
ENSG00000117054,0.9435,0.772,1.2781,1.0597,0.9414,1.1349
ENSG00000117069,0.0057,0.0159,0.0535,0.0049,0.0039,0.0241
ENSG00000117090,0.1079,0.1534,0.1757,0.141,0.3201,0.1786
ENSG00000117091,1.0624,0.6928,1.0619,0.8511,1.4693,1.221
ENSG00000117114,0.0511,0.0478,0.0993,0.0535,0.0606,0.0145
ENSG00000117115,2.9007,1.2544,2.4127,3.1125,4.1831,2.6574
ENSG00000117118,0.1875,0.3332,0.2979,0.1702,0.3432,0.3523
ENSG00000117122,0.0739,0.0053,0.0076,0.0243,0.0116,0.0048
ENSG00000117133,0.2355,0.2185,0.2863,0.1706,0.3259,0.3255
ENSG00000117139,17.6136,15.7482,15.6855,16.7985,12.9056,16.7835
ENSG00000117143,0.142,0.1322,0.0382,0.1021,0.1504,0.1303
ENSG00000117148,0.0057,0.0053,0.0382,0.0049,0.0039,0.0048
ENSG00000117151,1.9781,1.9335,1.917,2.7832,3.5611,2.1646
ENSG00000117152,0.0739,0.2591,0.1299,0.1799,0.1427,0.0531
ENSG00000117153,0.392,0.3543,0.3285,0.2772,0.5429,0.5743
ENSG00000117154,0.1381,0.1311,0.1809,0.2092,0.065,0.1277
ENSG00000117155,0.4829,0.4918,0.6035,0.3745,0.5283,0.4392
ENSG00000117174,2.3582,2.8223,2.0753,2.2038,2.3431,2.4092
ENSG00000117215,0.6185,0.6211,0.5662,0.4903,0.6778,0.5939
ENSG00000117222,3.5608,3.1107,2.7215,3.2445,2.7929,4.324
ENSG00000117226,1.3075,1.382,0.9095,1.1734,1.1183,1.0446
ENSG00000117228,0.7841,0.5934,0.7716,1.3437,0.698,0.9604
ENSG00000117245,0.1777,0.1085,0.1708,0.1699,0.0618,0.1568
ENSG00000117262,0.7996,1.431,0.8827,1.59,1.1407,1.4736
ENSG00000117266,1.3481,1.5453,1.3192,1.5962,1.3422,1.5086
ENSG00000117280,6.1063,7.0355,5.1579,8.1981,5.4889,7.637
ENSG00000117281,1.1716,1.2609,0.9359,1.6324,1.3847,1.739
ENSG00000117298,3.8284,4.9843,4.0536,3.3916,4.3284,4.2769
ENSG00000117305,1.2259,1.2592,1.3941,1.6343,1.3735,1.6911
ENSG00000117308,2.2031,2.4502,1.8255,2.4127,1.9629,1.7207
ENSG00000117318,0.1023,0.0793,0.0688,0.0778,0.0501,0.0724
ENSG00000117322,0.143,0.2909,0.1146,0.1021,0.2044,0.304
ENSG00000117335,32.2758,29.6898,32.8363,34.1111,24.0306,34.5974
ENSG00000117360,4.9532,5.2202,4.4743,5.3793,4.4772,6.082
ENSG00000117362,0.642,0.6399,0.741,0.462,0.4757,0.304
ENSG00000117385,12.274,15.2147,13.6701,15.3454,8.5101,11.7035
ENSG00000117394,0.3125,0.3966,0.9855,0.2869,0.5052,0.304
ENSG00000117395,0.5185,0.4556,0.3155,0.5298,0.3997,0.6046
ENSG00000117399,0.0284,0.0053,0.0229,0.0243,0.027,0.0434
ENSG00000117400,0.0739,0.0793,0.0688,0.0243,0.0656,0.082
ENSG00000117407,0.0057,0.0053,0.0076,0.0243,0.0193,0.0048
ENSG00000117408,0.1079,0.0793,0.1146,0.1119,0.1195,0.2268
ENSG00000117410,0.6988,0.3966,0.7105,0.9484,0.536,0.6322
ENSG00000117411,0.1381,0.1534,0.2519,0.0632,0.0913,0.099
ENSG00000117419,0.1307,0.1216,0.1299,0.1897,0.243,0.111
ENSG00000117425,0.1988,0.0793,0.4049,0.3842,0.1813,0.304
ENSG00000117448,0.996,1.1931,1.0743,1.2867,0.8988,1.0268
ENSG00000117450,1.3999,1.3252,1.3759,1.4625,0.9331,1.2986
ENSG00000117461,2.2873,2.9178,2.1868,2.4692,1.5596,2.3017
ENSG00000117472,0.0284,0.0264,0.0229,0.0146,0.0039,0.0338
ENSG00000117475,2.5245,2.9735,2.7922,2.9257,2.2152,3.3194
ENSG00000117477,0.0739,0.037,0.0535,0.0535,0.0578,0.0048
ENSG00000117479,0.0739,0.1005,0.0382,0.0632,0.1041,0.0724
ENSG00000117480,0.0511,0.0264,0.0688,0.0632,0.2352,0.2172
ENSG00000117481,6.6925,6.3614,5.5506,7.0391,5.4629,6.7214
