gene,GSM7813411,GSM7813412,GSM7813413,GSM7813414,GSM7813415,GSM7813416,GSM7813417,GSM7813418,GSM7813419,GSM7813420,GSM7813421,GSM7813422,GSM7813423,GSM7813424
ENSG00000007392,1.7565,2.0422,2.1548,1.9497,1.6162,1.7042,1.8596,1.9319,1.8028,2.9855,2.2003,2.091,2.599,1.7426
ENSG00000007402,0.002,0.0072,0.012,0.0181,0.0247,0.03,0.0166,0.006,0.0106,0.0086,0.0081,0.0022,0.0238,0.0022
ENSG00000007516,1.0286,0.5955,0.8925,0.9367,0.8831,0.65,1.2453,0.7693,0.6961,1.2106,1.1836,0.8822,1.2635,1.1172
ENSG00000007520,3.7951,2.8202,3.6039,3.6103,3.2454,3.604,4.7309,3.9753,3.1094,4.6799,4.7546,3.5025,4.8605,3.7457
ENSG00000007541,0.4459,0.287,0.302,0.4143,0.3172,0.206,0.3118,0.2444,0.2944,0.164,0.2511,0.2738,0.3058,0.2881
ENSG00000007545,0.2882,0.3243,0.417,0.3139,0.3381,0.3675,0.3411,0.3112,0.4623,0.5948,0.3251,0.235,0.6155,0.3517
ENSG00000007866,0.0061,0.0216,0.0169,0.0319,0.0027,0.0069,0.0024,0.006,0.0063,0.0144,0.0134,0.0067,0.0065,0.0022
ENSG00000007908,0.002,0.012,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000007923,0.4218,0.128,0.1536,0.1511,0.1451,0.1513,0.172,0.6145,0.3901,0.3248,0.2237,0.2536,0.3426,0.2103
ENSG00000007933,0.0375,0.0834,0.0479,0.1217,0.1287,0.1177,0.0791,0.0976,0.127,0.0531,0.0355,0.0749,0.0955,0.1267
ENSG00000007944,1.8818,1.4992,1.4867,1.3485,1.3771,1.5081,1.8124,1.1821,2.2008,0.9875,1.5934,2.9329,1.1466,1.1034
ENSG00000007952,0.0836,0.06,0.0795,0.0764,0.0962,0.0439,0.0451,0.0542,0.0486,0.1008,0.0887,0.0559,0.1274,0.0966
ENSG00000007968,0.4433,0.9502,0.6415,0.7273,0.5233,0.5115,0.5324,0.9708,0.5675,1.1768,0.4756,0.4426,0.5654,0.303
ENSG00000008018,19.9249,17.6086,21.4,20.5363,21.9592,15.4342,24.1876,23.0627,14.0402,24.7971,21.5413,18.6242,15.1048,15.7461
ENSG00000008056,0.002,0.0216,0.012,0.0347,0.1127,0.0254,0.0166,0.014,0.0021,0.0374,0.0725,0.0022,0.0324,0.0247
ENSG00000008083,5.0378,7.0736,6.5904,4.1817,7.4627,10.9861,5.3135,7.1992,5.4947,8.4672,6.3224,5.7517,7.5384,3.8674
ENSG00000008086,1.2824,0.9686,0.2808,0.9277,1.1676,1.4779,0.6981,0.801,1.5437,1.4945,1.3848,1.3287,1.0116,1.4508
ENSG00000008118,0.002,0.0024,0.0024,0.0153,0.0027,0.0023,0.0024,0.002,0.0063,0.0086,0.0027,0.0022,0.0065,0.0022
ENSG00000008128,1.7057,1.6332,1.6274,1.3665,0.8821,1.1566,1.5868,0.9138,1.1248,1.3209,1.1432,1.4111,0.6585,1.2977
ENSG00000008130,3.3212,2.6937,3.1301,3.1546,2.7734,3.2818,2.7292,2.6954,2.417,3.8723,3.1357,2.781,2.818,3.5979
ENSG00000008196,0.1692,0.0024,0.0024,0.0181,0.0027,0.0208,0.0071,0.002,0.0063,0.0086,0.395,0.0515,0.0022,0.0022
ENSG00000008226,0.5134,0.4873,0.4519,0.4596,0.2414,0.2173,0.4417,0.3685,0.397,0.2506,0.2848,0.4877,0.2399,0.3263
ENSG00000008256,0.3038,0.1127,0.0554,0.3041,0.8823,1.388,0.6152,0.4877,0.7844,0.4866,0.5992,0.2125,0.5852,1.1079
ENSG00000008277,0.7931,0.319,0.388,0.3375,0.3161,0.2333,0.4014,0.4155,0.4165,0.1929,0.4326,0.5884,0.6629,0.5416
ENSG00000008282,3.0887,2.5635,3.5352,4.4139,3.32,4.0124,2.9911,3.8579,3.8404,4.4078,3.8504,2.9951,2.1726,3.1091
ENSG00000008283,0.6941,0.6795,0.9644,0.5811,0.2891,0.5655,0.4092,0.6144,0.5222,0.2883,0.6703,0.312,0.5302,0.3313
ENSG00000008294,2.1048,2.8274,2.4144,2.6499,2.4829,3.4792,2.5404,2.0132,2.6979,3.1666,2.6059,3.3563,3.2326,2.7001
ENSG00000008300,0.0143,0.0264,0.0313,0.0153,0.0357,0.067,0.0309,0.0261,0.0486,0.0374,0.0403,0.2573,0.3217,0.0831
ENSG00000008311,0.3473,0.1644,0.1718,0.6965,0.8397,0.3558,0.1494,0.4944,0.3871,0.0924,0.1295,0.0844,0.7324,0.0986
ENSG00000008323,0.0149,0.0932,0.032,0.05,0.0027,0.0531,0.0238,0.041,0.0187,0.0253,0.1043,0.0164,0.0571,0.0724
ENSG00000008324,5.8288,6.1411,6.653,6.7151,6.9131,5.5597,7.7458,7.1893,6.4384,7.6841,6.532,5.735,7.6507,6.8202
ENSG00000008382,0.2548,0.319,0.4458,0.2958,0.4205,0.418,0.3777,0.4556,0.3066,0.4808,0.438,0.3557,0.5463,0.4112
ENSG00000008394,0.1656,0.2534,0.2341,0.3806,0.3901,0.6489,0.3635,1.1782,0.149,7.3387,3.5352,3.5383,1.9729,3.1287
ENSG00000008405,0.0469,0.0456,0.0169,0.2458,0.426,0.1363,0.3112,0.1586,0.0233,0.8954,0.3412,0.0022,0.5809,0.2899
ENSG00000008441,0.0836,0.1655,0.147,0.1486,0.1127,0.1085,0.0119,0.0863,0.0655,2.6976,0.0242,0.4631,0.0626,0.1551
ENSG00000008513,0.5731,1.5884,1.8423,0.9283,0.7903,1.5163,0.9485,1.58,1.2978,1.2693,0.6986,1.2702,0.4903,2.8475
ENSG00000008516,0.0143,0.0216,0.0169,0.0042,0.0137,0.0115,0.0166,0.006,0.0148,0.0029,0.0027,0.0246,0.0151,0.0112
ENSG00000008517,1.3479,2.5842,0.2245,3.3306,1.0747,0.4136,0.9385,0.7773,0.4596,6.6033,1.9857,3.8552,1.493,5.7068
ENSG00000008710,0.1284,0.1499,0.0927,0.0559,0.0514,0.1134,0.0179,0.1224,0.1232,0.2725,0.133,0.3126,0.0513,0.1542
ENSG00000008735,0.0812,0.168,0.0316,0.0499,0.0725,0.093,0.0627,0.0797,0.1716,0.1821,0.1037,0.0545,0.128,0.1224
ENSG00000008838,5.1065,3.722,4.8856,1.6984,4.2676,2.7972,6.9222,4.6365,2.6711,8.9728,4.5538,2.6395,6.6988,3.5281
ENSG00000008853,1.0348,0.593,2.2561,1.8657,2.5409,3.4885,1.2514,1.5976,2.0299,2.0649,0.5459,0.7047,2.2547,2.1773
ENSG00000008869,0.6138,0.8866,0.9084,0.9739,0.9758,0.9882,0.9597,0.9935,0.8705,0.6199,0.9109,0.651,1.2037,0.6098
ENSG00000008952,17.8566,28.7826,23.3748,20.6909,24.0646,26.5846,21.4046,19.6689,25.6727,17.883,14.1062,11.9767,23.1945,12.5925
ENSG00000008988,216.7811,267.2414,205.7606,208.8602,288.7227,302.9252,246.6179,263.0514,248.9655,158.4164,242.4684,196.6244,222.7734,238.8442
ENSG00000009307,32.5406,34.284,31.93,27.6775,28.699,46.5932,34.0118,27.4501,34.3826,24.2385,36.8945,30.1051,37.7652,30.8787
ENSG00000009335,3.8818,3.4143,3.7826,3.3379,3.3965,2.751,3.8339,3.4144,2.7481,2.5737,3.3065,2.4051,2.0079,3.54
ENSG00000009413,4.4248,3.9473,4.8804,3.6192,2.9672,3.1582,3.8629,3.5503,4.6903,3.9828,3.7724,4.4468,2.8407,3.5087
ENSG00000009694,0.002,0.0168,0.0024,0.011,0.0027,0.0075,0.0024,0.002,0.0021,0.0029,0.0135,0.0248,0.0022,0.0115
ENSG00000009709,0.0061,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000009724,0.0143,0.0218,0.017,0.038,0.0083,0.0534,0.0071,0.0342,0.0237,0.0318,0.0349,0.0393,0.0281,0.0169
ENSG00000009765,0.0836,0.1547,0.0531,0.1403,0.0377,0.1823,0.0505,0.11,0.2472,0.1226,0.0853,0.1205,0.096,0.1148
ENSG00000009780,0.6148,0.4895,0.7244,0.5876,0.5942,0.4858,0.4771,0.4272,0.4368,0.4556,0.5871,0.5649,0.7177,0.4695
ENSG00000009790,5.4507,6.1031,5.8092,8.1799,9.6111,8.1724,8.4903,8.5346,8.8596,3.827,6.0965,4.7221,4.8271,11.2157
ENSG00000009830,0.7058,0.9606,0.8894,0.8553,0.656,0.5901,0.8387,0.7439,0.7379,1.4792,0.8031,0.9074,0.894,0.8768
ENSG00000009844,2.8447,2.3887,2.8629,2.5184,2.4232,2.4606,3.1686,2.5552,1.8825,3.5135,3.3565,3.4075,2.2362,2.3781
ENSG00000009950,0.0436,0.0514,0.0424,0.0832,0.0366,0.0677,0.0196,0.0399,0.1071,0.0599,0.0246,0.0409,0.0362,0.0238
ENSG00000009954,7.9124,6.7186,9.3133,7.3565,6.3302,5.6928,8.1924,6.8058,5.6131,15.2387,10.3904,6.2617,12.9627,10.5865
ENSG00000010017,0.6186,0.577,0.5304,0.618,0.4377,0.6382,0.5784,0.5833,0.5445,0.5302,0.5429,0.4045,0.3321,0.2929
ENSG00000010030,0.0428,0.1223,0.1759,0.2847,0.3106,0.4781,0.1164,0.2388,0.6279,0.0259,0.1155,0.0559,0.1835,0.2404
ENSG00000010072,0.524,0.4294,0.4313,0.5347,0.492,0.2517,0.4727,0.4114,0.3531,0.5844,0.5025,0.3065,0.6068,0.3258
ENSG00000010165,1.0744,1.0626,1.7133,1.4541,1.5695,1.2494,1.9264,1.6678,1.1776,2.4501,1.5342,1.1924,1.7858,1.5843
ENSG00000010219,1.1356,1.0818,1.2506,1.343,1.3551,1.9007,1.152,1.423,1.4947,1.6785,1.2441,1.4027,1.1294,1.0539
ENSG00000010244,8.642,9.8127,9.2157,9.1881,9.1746,8.7442,9.431,9.0137,10.16,11.813,9.2716,9.4561,12.7926,7.7479
ENSG00000010256,2.7544,2.6313,3.0193,3.4567,3.6475,2.6859,3.6698,4.5218,2.2939,4.4942,3.6354,3.2953,3.6472,2.4697
ENSG00000010270,1.827,1.9284,1.7318,2.0481,1.5941,1.89,2.0778,2.2309,1.3195,4.3493,2.0606,1.0617,2.6826,1.755
ENSG00000010278,0.002,0.3046,0.2193,1.2374,0.1677,0.0901,0.0926,0.1465,0.0444,2.7783,4.9359,0.1096,0.0885,5.5438
ENSG00000010292,3.6222,4.1635,5.2469,4.0643,4.4848,4.5287,4.0893,4.9056,4.1212,5.979,5.0622,4.6034,5.5875,5.3964
ENSG00000010295,1.6107,1.1633,1.1798,1.0104,1.0944,1.0735,1.3362,1.0989,1.1824,0.5269,1.1794,0.8341,1.0611,1.2561
ENSG00000010310,0.413,0.6864,0.3249,0.4808,0.4346,0.5977,0.3611,0.5465,1.0216,0.2229,0.2162,0.4102,0.7974,0.2537
ENSG00000010318,0.2349,0.2583,0.2675,0.2286,0.261,0.3164,0.2615,0.2033,0.396,0.2281,0.1912,0.3752,0.2615,0.171
ENSG00000010319,0.0061,0.0024,0.0169,0.0014,0.0027,0.0023,0.0071,0.002,0.0063,0.0029,0.0027,0.0022,0.0065,0.0022
ENSG00000010322,1.0715,1.4285,1.155,1.1403,1.0991,1.2842,1.1879,1.2471,1.0242,1.3498,1.1062,1.2157,1.5382,1.0277
ENSG00000010327,0.13,0.1173,0.148,0.1068,0.1445,0.1428,0.2625,0.094,0.1295,0.1679,0.1587,0.0913,0.2716,0.2525
ENSG00000010361,0.2525,0.4047,0.4296,0.425,0.4039,0.3953,0.2843,0.3852,0.3111,0.6477,0.2975,0.367,0.4008,0.352
ENSG00000010379,0.002,0.0072,0.0072,0.0014,0.0027,0.0069,0.0024,0.002,0.0063,0.0202,0.0081,0.0022,0.0022,0.0112
ENSG00000010404,4.7159,5.1408,4.3676,4.8295,4.314,5.8709,3.6234,3.7047,4.8569,2.3059,4.2159,4.7391,2.6582,5.0924
ENSG00000010438,0.002,0.0024,0.0024,0.0014,0.0027,0.0069,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000010539,0.5324,0.4641,0.4416,0.544,0.5153,0.4807,0.5099,0.4506,0.5352,0.5154,0.4358,0.5465,0.7264,0.6866
ENSG00000010610,0.2018,0.0744,0.0072,0.0597,0.0192,0.0578,0.1306,0.0462,0.1543,1.0683,0.0242,0.0872,0.0108,0.0562
ENSG00000010626,0.1839,0.3517,0.2469,0.1195,0.3014,0.4026,0.1241,0.2328,0.2704,0.1246,0.1224,0.3893,0.254,0.1973
ENSG00000010671,1.3802,1.4656,1.3325,1.4069,1.465,1.2587,1.342,1.5394,1.6047,0.9299,1.0828,1.2237,1.639,1.1348
ENSG00000010704,0.1197,0.1503,0.1021,0.1664,0.1343,0.1446,0.0613,0.1201,0.0909,0.1113,0.0789,0.1588,0.19,0.1817
ENSG00000010803,0.736,0.7652,0.6386,0.6125,0.8274,0.709,0.8717,0.7245,0.945,0.6823,0.7335,1.1432,0.9134,0.7888
ENSG00000010810,2.2895,0.9906,0.3205,2.7346,6.5336,6.6212,3.1045,2.7075,0.1586,0.0547,2.1415,0.1365,4.4937,3.2112
ENSG00000010818,1.3843,1.2065,1.4867,1.4374,2.4436,3.8176,1.5226,1.6478,3.2156,4.0681,1.6632,3.0045,2.0967,1.4315
ENSG00000010932,0.0958,0.0936,0.0169,0.1098,0.0852,0.0947,0.0261,0.1265,0.1544,0.1757,0.0672,0.1276,0.1534,0.0562
ENSG00000011007,3.1621,3.4373,3.5012,3.4706,3.5595,3.3187,3.6888,3.0848,2.6956,2.784,3.1142,3.1298,3.3449,2.8562
ENSG00000011009,3.6677,2.8424,3.3663,3.8234,3.1802,2.7367,4.2019,3.8916,2.6956,2.4213,4.6189,2.5078,3.7983,3.6921
ENSG00000011021,0.6204,0.6121,0.7966,0.7698,0.6092,0.5714,0.3681,0.6641,0.7023,0.6209,0.2907,1.0487,0.5038,0.5188
ENSG00000011028,0.051,0.0744,0.1084,0.1653,0.1732,0.0624,0.0214,0.0542,0.0317,0.1987,0.0027,0.0022,0.0108,0.0247
ENSG00000011052,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0154,0.022,0.0027,0.0022,0.0169,0.0022
ENSG00000011083,0.002,0.0072,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000011105,0.0265,0.0072,0.041,0.0097,0.0357,0.0115,0.0071,0.014,0.0063,0.0547,0.0027,0.0246,0.0324,0.0157
ENSG00000011114,1.9452,2.0203,2.277,1.7513,1.6376,2.256,2.2241,1.6274,2.7536,2.0038,2.0767,2.1209,2.1196,1.5277
ENSG00000011132,1.234,1.1931,0.8745,1.0698,1.1451,1.1377,0.9715,1.1868,1.1832,1.0254,1.2088,1.5779,1.1057,0.9839
ENSG00000011143,0.3935,0.4818,0.4169,0.4263,0.4315,0.3626,0.4679,0.4275,0.3869,0.619,0.5025,0.3552,0.6671,0.3708
ENSG00000011198,0.8472,0.8483,1.0362,1.2393,0.7176,0.6018,1.3355,0.8665,0.9881,1.187,0.7192,0.5911,0.899,0.8128
ENSG00000011201,0.0183,0.0312,0.0024,0.0042,0.0357,0.0069,0.0119,0.0381,0.0613,0.0202,0.137,0.1409,0.0065,0.0517
ENSG00000011243,0.3527,0.367,0.3349,0.2486,0.2666,0.3303,0.1924,0.3191,0.3784,0.262,0.2391,0.3468,0.2742,0.3034
ENSG00000011258,0.1739,0.1616,0.2005,0.2165,0.1898,0.369,0.1931,0.1716,0.3716,0.3755,0.2018,0.1726,0.276,0.1736
ENSG00000011260,1.9185,1.6911,1.7566,1.7263,1.8444,1.5635,2.3729,1.7682,1.3932,3.3138,2.0878,1.774,2.6711,1.8
ENSG00000011275,3.682,3.1147,3.677,4.0542,3.6462,2.9117,3.8358,3.5131,3.2388,3.1242,3.8873,3.2842,2.9678,3.8003
ENSG00000011295,2.3838,2.2932,2.4155,1.9999,2.4507,2.5664,2.3398,2.372,2.6728,3.4003,2.1633,2.1498,2.2395,1.7398
ENSG00000011304,12.4059,12.3555,15.5301,14.9949,13.3229,11.5958,17.019,16.4235,11.0719,21.1061,14.8347,12.9195,17.3635,14.618
ENSG00000011332,0.2193,0.0624,0.1569,0.2046,0.1792,0.0831,0.1311,0.1031,0.1193,0.3311,0.2076,0.0752,0.2686,0.2101
ENSG00000011347,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000011376,0.9278,0.7085,0.9904,1.3413,1.0924,0.7814,1.1331,1.1871,0.7052,1.5237,1.4188,0.9783,1.2819,1.5634
ENSG00000011405,1.7468,3.716,3.099,2.0119,2.1301,3.3073,1.9848,1.9033,3.2794,2.2346,1.6312,3.0682,2.2172,1.6704
ENSG00000011422,0.1754,0.1819,0.1116,0.4341,0.2995,0.2557,0.0845,0.1308,0.2646,2.5607,0.3385,0.3677,0.2801,1.3857
ENSG00000011426,0.6626,0.6836,1.2651,0.9763,0.9538,0.806,0.9905,0.9574,0.9281,1.3675,0.9431,0.6823,0.7795,1.2517
ENSG00000011451,1.8369,1.8014,1.8771,1.596,1.4705,1.5402,1.8884,1.9087,1.2709,1.5768,1.6901,1.6543,1.9039,1.3416
ENSG00000011454,3.5434,3.3743,3.266,2.8958,2.9718,2.8772,3.0278,3.0164,3.6864,3.4173,3.6528,3.4119,3.1671,2.7172
ENSG00000011465,0.039,0.0282,0.0269,0.0221,0.0317,0.0188,0.0172,0.024,0.0374,0.095,0.0086,0.0299,0.0365,0.013
ENSG00000011478,0.1822,0.2363,0.1238,0.2155,0.0965,0.2296,0.0502,0.1614,0.2732,0.2117,0.1395,0.1672,0.2302,0.1797
ENSG00000011485,0.3884,0.4523,0.3168,0.4079,0.2724,0.2708,0.294,0.3686,0.4044,0.6945,0.3472,0.3611,0.5015,0.349
ENSG00000011523,0.7485,0.6222,0.6405,0.6804,0.9487,1.3037,0.6468,0.6661,0.9548,0.8614,1.0194,0.8088,0.6709,1.2863
ENSG00000011566,0.0387,0.2423,0.1181,0.168,0.0357,0.1363,0.1401,0.0221,0.0317,0.3426,0.1209,0.0022,0.162,0.164
ENSG00000011590,0.4098,2.7609,1.7277,1.8957,1.8554,1.1524,0.2874,2.1094,1.4101,0.5326,1.1151,4.8658,1.1639,1.8584
ENSG00000011600,0.3446,0.0168,0.0843,0.0097,0.0027,0.1316,0.4917,0.3512,0.0063,0.0029,0.0081,0.0201,0.0194,0.0382
ENSG00000011638,0.5005,0.3235,0.4131,0.5467,0.4286,0.5863,0.3844,0.4158,0.4982,0.5336,0.2715,0.3202,0.3345,0.2885
ENSG00000011677,0.002,0.0024,0.0024,0.0014,0.0027,0.0069,0.0024,0.002,0.0021,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000012048,3.5168,3.8952,4.059,3.8126,3.7196,2.5629,4.5858,4.1941,3.742,4.4991,4.1633,2.9779,3.881,2.8307
ENSG00000012061,1.9184,1.6758,1.5687,1.9387,2.1589,1.699,1.9089,2.1697,2.0279,3.4134,2.3735,2.2051,3.1314,2.1909
ENSG00000012124,5.5796,8.8038,15.3309,21.7146,20.1814,26.5912,10.4516,16.0189,19.9882,7.6236,6.8907,15.6112,9.6624,15.4716
ENSG00000012171,0.0356,0.0367,0.0199,0.0534,0.047,0.1112,0.0336,0.0105,0.0723,0.0286,0.0459,0.0919,0.0457,0.0732
ENSG00000012174,0.4525,0.5585,0.5417,0.6477,0.6238,0.4972,0.4778,0.4759,0.6151,0.619,0.4933,0.6172,0.4348,0.5458
ENSG00000012211,0.1474,0.4764,0.2143,0.3633,0.1964,0.4561,0.2746,0.1603,0.3132,0.1466,0.217,0.3339,0.2457,0.3479
ENSG00000012223,0.002,0.0072,0.0024,0.0014,0.0027,0.0069,0.0214,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0067
ENSG00000012232,0.7357,0.6258,0.7562,0.7561,0.9315,0.6811,0.9065,0.7168,0.8131,1.5255,1.0309,0.7044,0.9869,1.0739
ENSG00000012504,0.002,0.0403,0.0125,0.0066,0.0093,0.0148,0.0073,0.028,0.0191,0.0575,0.0214,0.0388,0.0314,0.0308
ENSG00000012660,4.9807,4.3008,4.9952,6.6954,7.4572,7.3279,6.9002,5.5775,5.7569,15.4287,9.6865,11.0716,3.7551,9.2517
ENSG00000012779,0.191,1.1106,1.1301,1.3791,1.0912,0.5982,0.0736,1.0115,0.7738,0.0086,0.5616,0.1365,0.2181,0.6854
ENSG00000012817,0.0143,2.0453,0.0121,0.0842,0.6449,0.054,0.5263,0.7928,0.8186,0.6365,0.0296,0.6555,0.0152,0.4921
ENSG00000012822,0.3162,0.4065,0.2684,0.2105,0.3057,0.5396,0.2877,0.1796,0.4562,0.119,0.2015,0.4831,0.2966,0.1744
ENSG00000012963,1.5956,1.6258,2.8171,2.1107,1.8435,2.4983,2.3514,2.3621,2.1091,2.5382,2.2551,1.388,2.0847,1.7553
ENSG00000012983,1.2595,2.1432,2.0488,1.8176,1.8008,2.1287,1.4861,1.5392,2.1805,2.3893,1.9885,2.4122,1.8488,2.3716
ENSG00000013016,0.0917,0.2327,0.2,0.1097,0.3051,0.0993,0.2114,0.1947,0.0825,0.5846,0.9377,0.0694,0.1447,0.1506
ENSG00000013275,4.4719,3.1142,4.1177,3.3339,3.2543,2.0389,5.1615,3.876,1.7924,5.8575,4.6014,3.3004,3.9137,3.606
ENSG00000013288,1.5413,1.289,1.396,1.3297,1.5126,1.3334,1.4122,1.5313,1.1971,0.7302,1.1906,0.9058,1.4325,1.3983
ENSG00000013293,0.1493,0.2925,0.1332,0.3584,0.1629,0.2567,0.1131,0.2092,0.4691,0.302,0.2136,0.2398,0.2425,0.2451
ENSG00000013297,0.2543,0.3711,0.2328,0.1706,0.1139,0.094,0.1247,0.1314,0.0823,0.0883,0.1063,0.0304,0.1654,0.1015
ENSG00000013306,3.4598,3.5167,4.0381,3.219,4.4666,2.8139,5.4667,4.1413,2.4783,5.7741,4.8991,4.4846,5.565,4.434
ENSG00000013364,2.7179,2.0466,1.2494,1.8158,1.2838,1.2005,2.3693,1.9958,1.6289,0.7033,2.8888,1.8603,1.1788,1.2214
ENSG00000013374,6.8493,7.4108,7.4812,6.1022,3.9863,5.8289,5.385,6.3233,6.2906,5.2149,8.4173,1.4013,3.4908,3.5019
ENSG00000013375,0.9424,1.5869,1.1088,1.1107,0.6799,1.367,0.7635,0.6519,1.695,2.1376,0.8965,1.1373,0.5448,0.7376
ENSG00000013392,0.3663,0.3906,0.3054,0.2612,0.1915,0.3565,0.3112,0.1588,0.3439,0.2161,0.1372,0.2207,0.1727,0.2146
ENSG00000013441,1.4817,1.9801,1.6877,1.5599,1.1898,2.0991,1.513,1.1628,1.6016,1.1414,1.1801,2.3057,1.5848,1.337
ENSG00000013503,0.4343,0.2663,0.6096,0.4875,0.437,0.3025,0.5677,0.568,0.1966,0.9357,0.5455,0.5884,0.7061,0.4876
ENSG00000013523,0.502,0.5506,0.5462,0.5105,0.5409,0.5556,0.4505,0.425,0.5385,0.6031,0.486,0.5608,0.4471,0.6778
ENSG00000013561,1.724,1.2843,1.4867,1.712,1.7346,1.7129,1.8874,2.2533,1.5554,1.7661,1.8029,1.7563,1.594,1.6658
ENSG00000013563,0.0143,0.0072,0.012,0.0097,0.0195,0.0164,0.0072,0.0101,0.015,0.0086,0.0243,0.0067,0.0022,0.0295
ENSG00000013573,0.7821,1.015,1.1261,0.8544,0.7031,1.1247,0.8867,1.0297,1.1862,1.563,0.8495,1.1404,1.8653,1.1486
ENSG00000013583,0.0265,0.0072,0.0313,0.0834,0.0137,0.2213,0.0499,0.0441,0.0114,0.0029,0.0027,0.1103,0.0226,0.1197
ENSG00000013588,0.1046,0.2392,0.0766,0.1744,0.1197,0.3211,0.0639,0.13,0.2193,0.1551,0.1322,0.2957,0.0361,0.1876
ENSG00000013619,0.002,0.0024,0.0072,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000013725,0.0659,0.2969,0.1446,0.1728,0.2081,0.1982,0.1218,0.1341,0.3007,0.2404,0.193,0.1912,0.1224,0.3887
ENSG00000013810,5.536,6.8421,7.5629,6.69,6.7845,6.6212,9.3953,8.4709,5.5534,8.4241,6.7138,4.8994,6.9375,7.1186
ENSG00000014123,3.7004,4.1905,3.8964,3.1706,2.9878,4.9954,2.9145,2.9965,3.8668,4.4769,2.5016,3.1477,3.0339,2.0921
ENSG00000014138,2.1088,1.4582,1.8998,1.8885,2.0699,1.2859,2.5564,2.4029,1.1283,1.7963,2.3092,1.6783,1.5124,1.5962
ENSG00000014164,0.0917,0.0983,0.0795,0.0708,0.0852,0.0901,0.1401,0.1425,0.0909,0.1238,0.1102,0.1141,0.1663,0.173
ENSG00000014216,3.798,2.8497,2.5237,3.1606,2.6261,2.9917,3.4758,3.3957,2.768,1.5557,2.9101,1.7612,3.5228,1.5315
ENSG00000014257,0.3471,0.046,0.4701,0.0471,0.0138,0.0307,0.0071,0.0301,0.0668,0.0211,0.0081,1.376,0.0163,0.0203
ENSG00000014641,9.2584,6.7637,7.6458,9.0707,10.9095,7.0396,10.245,8.9671,5.2943,7.2819,14.0242,6.1016,10.5275,9.5725
ENSG00000014824,2.4952,2.8915,3.0744,2.4738,3.3706,2.6199,3.0308,3.1468,2.3714,1.877,2.5162,2.9785,2.0352,3.1867
ENSG00000014914,0.0306,0.0552,0.0169,0.0292,0.0082,0.0254,0.0071,0.0421,0.019,0.0835,0.0027,0.0649,0.0669,0.0247
ENSG00000014919,2.1003,2.0926,2.8587,2.341,2.6565,2.5812,2.2388,2.9814,2.2896,2.4857,2.5747,2.4656,2.4771,2.2819
ENSG00000015133,2.6697,4.225,3.7912,3.5847,3.1037,3.7407,3.2622,4.0684,5.1612,2.7271,3.0088,3.5238,3.5553,2.5059
ENSG00000015153,2.7063,2.4312,2.7588,2.8196,2.4741,2.6217,2.9496,2.6571,2.8236,3.9756,2.9467,3.1146,2.464,3.1146
ENSG00000015171,1.0255,0.9187,1.3904,1.0041,1.2616,1.2309,1.1235,1.2183,1.5539,2.1334,1.416,1.0358,2.1183,1.1258
ENSG00000015285,9.8697,8.8822,10.4265,7.5872,10.0025,9.0185,10.4109,11.5224,9.1099,8.2714,7.9077,9.7159,9.4613,9.5753
ENSG00000015475,3.1773,4.4039,2.9812,4.7645,5.5144,3.0377,4.9211,4.1293,2.4973,4.5622,5.2956,6.4485,4.5601,3.8233
ENSG00000015479,11.0506,10.8356,13.1728,12.0656,11.3897,11.1544,11.9201,11.2192,10.5781,13.2207,12.331,10.6303,13.5819,10.4877
ENSG00000015520,0.0062,0.0266,0.1037,0.0194,0.0307,0.0118,0.0024,0.0276,0.0108,0.0029,0.0084,0.1231,0.0375,0.0207
ENSG00000015532,0.4701,0.6888,0.4735,0.5379,0.5942,0.7117,0.4455,0.7049,0.9248,0.6731,0.7348,0.8167,0.823,0.7924
ENSG00000015568,1.2533,0.9616,0.5314,0.5457,0.9287,0.7712,1.0534,0.6499,0.6806,1.3192,0.6122,0.3153,1.2642,1.4193
ENSG00000015592,0.0061,0.0504,0.0506,0.0208,0.0137,0.0069,0.0024,0.0221,0.0063,0.0086,0.094,0.1365,0.0238,0.0337
ENSG00000015676,3.3701,3.4157,3.5857,3.2508,3.3592,3.6974,3.3515,3.9538,2.9683,3.7033,3.0131,2.9572,3.1713,4.0617
