gene,GSM931814,GSM931816,GSM931818,GSM931815,GSM931817,GSM931813,GSM931812
ENSG00000161204,193.514053318906,189.116618693886,151.057254085931,165.079412244254,256.374356741032,228.997131504731,218.861294403779
ENSG00000160179,124.213976095001,125.820328171285,122.971071613789,135.502520738938,110.070035707322,192.345306774296,217.743734189173
ENSG00000118777,314.921876387069,238.025631854942,48.7456337774679,41.0970905488257,143.695490835864,243.823898033819,230.876171977922
ENSG00000172350,47.2816110048735,112.377719746738,95.5068716165974,121.397548311698,136.887553059152,54.7179904228862,48.441492080791
ENSG00000138075,11.5341833683347,14.2733372258202,16.5950696482107,14.978495594458,15.0393911260805,11.4098336471285,12.980118693156
ENSG00000143921,16.8350372890462,18.0406136628307,17.8939327308031,22.7291612654042,20.8505361463321,19.332792950259,15.3375956637854
ENSG00000143994,26.7504149935748,23.2864935311861,25.7110142816462,21.9042109110332,20.3102567446144,27.1014697029748,24.7018087435337
ENSG00000144827,292.838596784171,223.57637098691,119.014970805832,137.97160280073,365.648810520499,332.061546317958,341.78418381123
ENSG00000106077,81.1722096868723,50.2212642859107,59.0094683345053,55.5871047063074,61.2171912815488,81.9520287295929,72.0430490621175
ENSG00000100997,360.308841285606,385.173229862845,293.959221938692,282.181771126154,430.625289828799,514.344593871087,529.535153091084
ENSG00000139826,28.7312953611701,85.2321402595434,28.0954084826855,26.9285703411771,61.2049662428386,13.9156670268843,16.1176121221435
ENSG00000114779,232.582911288218,88.722636394873,117.480909993973,123.557790209613,82.8770855026232,141.324189834372,150.33884404972
ENSG00000168792,48.6485975649079,27.0288681666913,20.082680858912,17.2591641672544,26.3260279438145,48.3731023644451,46.4309004953655
ENSG00000231488,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000235676,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000206403,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000204427,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000230475,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
ENSG00000236063,97.1988043160014,115.86455265427,96.4513950152583,112.180439183233,103.477850816851,111.692317944385,111.192922797703
