gene,GSM7670133,GSM7670134,GSM7670135,GSM7670136,GSM7670137,GSM7670138,GSM7670139,GSM7670140,GSM7670141,GSM7670142,GSM7670143,GSM7670144
ENSG00000232134,0.0005,0.0007,0.0025,0.0016,0.0005,0.0015,0.0059,0.0016,0.0076,0.0031,0.0028,0.0005
ENSG00000232136,0.0023,0.0024,0.0036,0.0047,0.006,0.0005,0.005,0.0028,0.0015,0.0004,0.0006,0.0029
ENSG00000232142,0.0005,0.0007,0.0025,0.0026,0.0005,0.0005,0.0021,0.0016,0.0004,0.0013,0.0039,0.0005
ENSG00000232149,0.0413,0.0895,0.0454,0.0348,0.0507,0.0209,0.0335,0.0606,0.0227,0.019,0.0194,0.0173
ENSG00000232150,0.0014,0.0069,0.0005,0.0038,0.0005,0.0005,0.0021,0.0062,0.0004,0.0032,0.0006,0.0005
ENSG00000232163,0.0005,0.0051,0.0046,0.0016,0.0046,0.0005,0.0021,0.0027,0.0022,0.004,0.005,0.0049
ENSG00000232179,0.0005,0.0007,0.0015,0.0005,0.0005,0.0005,0.0007,0.0005,0.0004,0.0004,0.005,0.0027
ENSG00000232186,0.0171,0.0229,0.0249,0.0194,0.0221,0.0143,0.0215,0.0255,0.0175,0.0246,0.0107,0.018
ENSG00000232216,0.0005,0.0138,0.0005,0.0026,0.0005,0.0005,0.0007,0.0005,0.0004,0.0022,0.0039,0.0027
ENSG00000232230,0.0045,0.0007,0.0016,0.0013,0.001,0.0015,0.0026,0.0005,0.0017,0.0031,0.0039,0.0005
ENSG00000232237,0.0005,0.0022,0.0005,0.0005,0.0005,0.0005,0.0021,0.0005,0.0022,0.0004,0.0061,0.0005
ENSG00000232268,0.025,0.0479,0.0264,0.0627,0.0474,0.0391,0.0526,0.0354,0.0233,0.0204,0.0316,0.0199
ENSG00000232273,0.0014,0.011,0.0005,0.0026,0.0015,0.0073,0.0076,0.0005,0.0022,0.0049,0.0028,0.0027
ENSG00000232303,0.0176,0.0433,0.0266,0.0175,0.0133,0.0181,0.02,0.0331,0.0286,0.019,0.0187,0.0189
ENSG00000232369,0.0023,0.0037,0.0005,0.0026,0.0005,0.0015,0.0035,0.0038,0.0004,0.0004,0.0006,0.0005
ENSG00000232381,0.0023,0.0007,0.0005,0.0005,0.0036,0.0044,0.0007,0.0005,0.0004,0.0013,0.0028,0.0005
ENSG00000232385,0.0014,0.0007,0.0056,0.0016,0.0015,0.0015,0.0035,0.0038,0.0022,0.0013,0.0051,0.0005
ENSG00000232388,1.0073,0.9264,1.1709,0.6216,0.6874,0.7738,1.0863,1.0188,1.2603,0.9524,0.7713,0.7304
ENSG00000232398,0.0023,0.0183,0.0015,0.0068,0.0076,0.0044,0.0035,0.0038,0.004,0.0049,0.005,0.0027
ENSG00000232422,0.0014,0.0022,0.0005,0.0037,0.0015,0.0015,0.0021,0.0005,0.0004,0.0004,0.0006,0.0005
ENSG00000232434,0.2893,0.1982,0.2435,0.1636,0.192,0.1864,0.1405,0.2407,0.2158,0.2756,0.2016,0.249
ENSG00000232439,0.0251,0.0168,0.0178,0.0246,0.026,0.022,0.0284,0.0212,0.0138,0.0217,0.0173,0.0256
ENSG00000232457,0.0204,0.0762,0.0123,0.0454,0.0436,0.0122,0.0945,0.019,0.0144,0.0146,0.0706,0.0346
ENSG00000232466,0.0023,0.0007,0.0005,0.0037,0.0005,0.0005,0.0021,0.0005,0.0004,0.0004,0.0006,0.0016
ENSG00000232472,0.0293,0.0343,0.0226,0.0113,0.0236,0.019,0.0342,0.0172,0.05,0.0261,0.0149,0.0143
ENSG00000232479,0.005,0.0051,0.0015,0.0016,0.0046,0.0044,0.0021,0.0049,0.0022,0.0022,0.0061,0.0027
ENSG00000232486,0.0023,0.0007,0.0015,0.0058,0.0036,0.0034,0.0007,0.006,0.0004,0.0013,0.0039,0.0049
ENSG00000232511,0.0041,0.0037,0.0015,0.0026,0.0046,0.0005,0.0007,0.0016,0.0022,0.0004,0.0017,0.0016
ENSG00000232554,0.0023,0.0051,0.0036,0.0026,0.0025,0.0064,0.0037,0.0005,0.0022,0.0004,0.0065,0.0049
ENSG00000232568,0.0032,0.0007,0.0046,0.0068,0.0025,0.0054,0.0007,0.0027,0.0004,0.0013,0.0017,0.0049
ENSG00000232573,0.0005,0.0077,0.0005,0.0005,0.0005,0.0046,0.0064,0.0103,0.0174,0.004,0.0062,0.0041
ENSG00000232587,0.0076,0.0037,0.0025,0.0005,0.0097,0.0044,0.0007,0.0027,0.0049,0.0022,0.0061,0.0049
ENSG00000232593,0.2548,0.308,0.1107,0.3198,0.3454,0.2926,0.3151,0.1654,0.1336,0.2441,0.2527,0.2339
ENSG00000232608,0.0032,0.0037,0.0005,0.0037,0.0025,0.0054,0.0048,0.0005,0.0013,0.0075,0.005,0.0027
ENSG00000232629,0.0018,0.0023,0.0015,0.0005,0.0005,0.0014,0.0037,0.0017,0.0004,0.0004,0.0025,0.0005
ENSG00000232630,0.0405,0.0607,0.0422,0.0476,0.0638,0.0348,0.0505,0.0462,0.0236,0.05,0.0363,0.0463
ENSG00000232634,0.0005,0.011,0.0005,0.0005,0.0005,0.0005,0.0035,0.0005,0.0004,0.0004,0.0006,0.0005
ENSG00000232653,0.244,0.6915,0.146,0.394,0.2775,0.2104,0.7723,0.244,0.1574,0.1892,0.7751,0.2556
ENSG00000232654,0.0005,0.0007,0.0076,0.0005,0.0005,0.0005,0.0007,0.0092,0.0031,0.0004,0.0006,0.0005
ENSG00000232662,0.0033,0.0111,0.0036,0.0101,0.0068,0.0035,0.005,0.0016,0.0032,0.0041,0.0119,0.0028
ENSG00000232687,0.0005,0.0051,0.0015,0.0005,0.0005,0.0005,0.0007,0.0005,0.0022,0.0022,0.0006,0.0005
ENSG00000232706,0.0005,0.0073,0.0005,0.005,0.0093,0.0057,0.0067,0.0017,0.0004,0.0014,0.0029,0.004
ENSG00000232709,0.0041,0.0007,0.0025,0.0037,0.0005,0.0054,0.0007,0.0005,0.0004,0.0013,0.005,0.0016
ENSG00000232713,0.057,0.0857,0.0707,0.1021,0.0841,0.0338,0.0298,0.0713,0.0708,0.0447,0.0621,0.0933
ENSG00000232752,0.0032,0.0067,0.0025,0.0016,0.0036,0.0015,0.0035,0.0028,0.0074,0.0093,0.005,0.0082
ENSG00000232775,0.0095,0.0133,0.0217,0.008,0.011,0.0084,0.0062,0.025,0.0063,0.0037,0.0114,0.0096
ENSG00000232792,0.0005,0.0022,0.0005,0.0047,0.0005,0.0015,0.0007,0.0016,0.0004,0.0022,0.0006,0.0005
ENSG00000232810,1.3842,1.3431,2.1985,3.0065,1.5601,1.7484,1.0559,0.1427,0.2768,0.0966,0.9269,1.1294
ENSG00000232815,0.0041,0.0022,0.0025,0.0037,0.0015,0.0054,0.0007,0.0016,0.0004,0.0049,0.0006,0.0016
ENSG00000232818,0.015,0.0241,0.0239,0.011,0.027,0.0122,0.0298,0.0244,0.0298,0.0181,0.0084,0.0114
ENSG00000232838,0.6345,0.5794,0.8648,0.5639,0.5355,0.4928,0.5228,0.7253,0.8163,0.6034,0.5298,0.5377
ENSG00000232843,0.0032,0.0022,0.0005,0.0047,0.0015,0.0005,0.0021,0.0027,0.0013,0.0022,0.0084,0.0027
ENSG00000232852,0.0057,0.0007,0.0044,0.0005,0.0093,0.0075,0.0057,0.0058,0.0016,0.0121,0.0155,0.0081
ENSG00000232859,0.0633,0.1075,0.0239,0.0497,0.0453,0.0749,0.0934,0.0593,0.0298,0.0544,0.0958,0.0659
ENSG00000232869,0.4191,0.457,0.3487,0.2128,0.2001,0.46,0.4477,0.3863,0.4321,0.395,0.3529,0.2387
ENSG00000232871,0.0068,0.0095,0.0056,0.0058,0.0056,0.0162,0.0173,0.0073,0.0058,0.0153,0.0128,0.0041
ENSG00000232872,0.0014,0.0022,0.0015,0.0016,0.0076,0.0005,0.0007,0.0005,0.0004,0.0013,0.0006,0.0038
ENSG00000232875,0.0014,0.0007,0.0005,0.0005,0.0005,0.0083,0.0007,0.0005,0.0004,0.0004,0.0006,0.0005
ENSG00000232879,0.0023,0.0066,0.0015,0.0047,0.0036,0.0024,0.0048,0.0005,0.0004,0.0013,0.0006,0.0071
ENSG00000232880,0.0005,0.0022,0.0005,0.0005,0.0015,0.0005,0.0007,0.0027,0.0049,0.0004,0.0017,0.0005
ENSG00000232882,0.0029,0.013,0.0085,0.0049,0.0005,0.0095,0.0073,0.0092,0.0045,0.0032,0.011,0.0087
ENSG00000232888,0.0242,0.0301,0.026,0.0267,0.0281,0.0152,0.034,0.0365,0.0174,0.0333,0.0185,0.0279
ENSG00000232894,0.0005,0.0007,0.0005,0.0016,0.0025,0.0005,0.0062,0.0005,0.0004,0.0049,0.0039,0.0005
ENSG00000232901,0.0196,0.0227,0.0127,0.0193,0.026,0.0113,0.0035,0.0158,0.012,0.0075,0.0039,0.0191
ENSG00000232938,0.0157,0.0135,0.0167,0.0187,0.0185,0.0094,0.0138,0.0157,0.0136,0.0088,0.0104,0.0121
ENSG00000232970,0.0023,0.0066,0.0005,0.0026,0.0015,0.0005,0.0007,0.0005,0.0004,0.0022,0.0006,0.0016
ENSG00000233003,0.0034,0.0023,0.0005,0.0005,0.0005,0.0005,0.0049,0.0005,0.0004,0.0004,0.0006,0.0028
ENSG00000233007,0.0026,0.0037,0.0018,0.0037,0.0016,0.0052,0.0109,0.002,0.0079,0.0036,0.0063,0.0027
ENSG00000233013,0.0571,0.183,0.0919,0.1802,0.1631,0.0591,0.1833,0.1178,0.0672,0.0559,0.1831,0.1563
ENSG00000233024,1.7042,2.4008,2.6883,2.1824,2.1636,1.6548,2.4916,3.3585,2.9007,1.7076,2.148,2.7675
ENSG00000233025,0.0196,0.0358,0.0173,0.0183,0.0173,0.0137,0.0318,0.0228,0.0209,0.0168,0.0307,0.0229
ENSG00000233040,0.0005,0.0007,0.0015,0.0005,0.0015,0.0015,0.0048,0.0005,0.0013,0.0004,0.0039,0.0005
ENSG00000233041,0.0014,0.0007,0.0025,0.0016,0.0036,0.0034,0.0048,0.0027,0.0013,0.0004,0.0028,0.0005
ENSG00000233045,0.0005,0.0037,0.0005,0.0005,0.0005,0.0025,0.0007,0.0028,0.0014,0.0004,0.0006,0.0005
ENSG00000233057,0.0023,0.0022,0.0076,0.0016,0.0005,0.0024,0.0062,0.0038,0.004,0.0031,0.0017,0.0016
ENSG00000233115,0.0041,0.0048,0.0005,0.0005,0.0025,0.0015,0.0007,0.0016,0.0013,0.0004,0.0025,0.0005
ENSG00000233122,0.0615,0.106,0.0707,0.057,0.0626,0.0798,0.1059,0.0809,0.0521,0.0694,0.1245,0.055
ENSG00000233155,0.0032,0.0051,0.0086,0.0005,0.0015,0.0024,0.0007,0.0049,0.0013,0.0049,0.005,0.0071
ENSG00000233198,0.0105,0.0241,0.0015,0.0141,0.0148,0.0113,0.0242,0.0179,0.0076,0.0093,0.0117,0.0136
ENSG00000233231,0.0387,0.0563,0.03,0.0288,0.0402,0.0347,0.0713,0.0516,0.0174,0.0376,0.0642,0.0354
ENSG00000233232,0.0925,0.1882,0.1059,0.1397,0.1496,0.1119,0.1407,0.1297,0.1013,0.0993,0.1601,0.1008
ENSG00000233254,0.0005,0.0007,0.0005,0.0016,0.0026,0.0005,0.0054,0.0005,0.0004,0.0004,0.0006,0.0017
ENSG00000233261,0.0141,0.0139,0.0081,0.0099,0.0237,0.0181,0.0131,0.0208,0.0067,0.0128,0.0117,0.0027
ENSG00000233266,0.0041,0.0095,0.0015,0.0016,0.0025,0.0024,0.0104,0.0005,0.0111,0.0049,0.0039,0.0027
ENSG00000233270,0.0332,0.0135,0.0202,0.0268,0.0146,0.0202,0.0167,0.0108,0.0432,0.0269,0.0171,0.0371
ENSG00000233276,2.5566,1.8779,3.0056,1.9577,2.167,2.6172,2.273,2.6597,2.9943,2.5168,1.6363,2.1835
ENSG00000233286,0.0023,0.008,0.0015,0.0058,0.0015,0.0064,0.0035,0.006,0.0013,0.0022,0.0006,0.0027
ENSG00000233297,0.0969,0.0195,0.066,0.0179,0.0159,0.0784,0.0175,0.0435,0.0445,0.0547,0.0162,0.0269
ENSG00000233306,0.0269,0.0077,0.0142,0.018,0.0307,0.0703,0.017,0.016,0.0042,0.0233,0.0175,0.0167
ENSG00000233325,0.0114,0.0271,0.0168,0.0225,0.0199,0.0154,0.0187,0.019,0.0174,0.0245,0.0329,0.0311
ENSG00000233327,0.5412,0.7458,0.0408,0.7162,0.736,0.4736,0.6889,0.0675,0.0432,0.5384,0.5418,0.6636
ENSG00000233337,0.0314,0.0446,0.0422,0.0392,0.03,0.0308,0.0533,0.0636,0.0574,0.0438,0.0419,0.0343
ENSG00000233347,0.0005,0.0037,0.0005,0.0005,0.0005,0.0005,0.0007,0.0005,0.0004,0.0004,0.0051,0.0005
ENSG00000233369,2.5085,1.7855,1.3209,2.3786,2.6146,2.5683,2.3727,2.0034,1.5787,2.947,2.3325,1.8748
ENSG00000233382,0.0648,0.0671,0.0428,0.0442,0.0472,0.073,0.0883,0.0461,0.0466,0.0602,0.0754,0.0542
ENSG00000233416,0.0023,0.0007,0.0005,0.0005,0.0005,0.0005,0.0035,0.0005,0.0004,0.0013,0.0028,0.0005
ENSG00000233426,0.4681,0.5183,0.6701,0.4614,0.5228,0.477,0.4948,0.6463,0.6559,0.5465,0.4464,0.4932
ENSG00000233428,0.0032,0.0022,0.0005,0.0026,0.0046,0.0015,0.0021,0.0005,0.0004,0.0022,0.0006,0.0005
ENSG00000233430,0.0005,0.0007,0.0005,0.0005,0.0005,0.0005,0.0035,0.0027,0.0004,0.0004,0.0006,0.0005
ENSG00000233433,0.0023,0.0022,0.0016,0.0069,0.0056,0.0037,0.0049,0.0072,0.0032,0.0013,0.0017,0.0038
ENSG00000233435,0.0395,0.0428,0.0138,0.0405,0.0424,0.0313,0.0442,0.0206,0.0195,0.0248,0.0436,0.0305
ENSG00000233436,0.0114,0.0168,0.0097,0.012,0.0148,0.0093,0.0215,0.0179,0.004,0.0049,0.0106,0.0082
ENSG00000233448,0.0305,0.0444,0.0007,0.0137,0.0102,0.0223,0.0239,0.0109,0.0044,0.0222,0.0174,0.0143
ENSG00000233469,0.0032,0.0022,0.0005,0.0016,0.0066,0.0015,0.0035,0.0016,0.004,0.0049,0.0028,0.0027
ENSG00000233476,0.3788,0.3036,0.4903,0.2989,0.3017,0.2675,0.3275,0.3066,0.4778,0.3451,0.3229,0.2721
ENSG00000233483,0.0916,0.1221,0.0849,0.08,0.0474,0.0621,0.1045,0.1451,0.0975,0.1101,0.0832,0.079
ENSG00000233493,0.0916,0.0563,0.0768,0.0706,0.0901,0.0915,0.0685,0.0918,0.0912,0.0889,0.0475,0.0997
ENSG00000233503,0.0005,0.0007,0.0015,0.0058,0.0015,0.0005,0.0007,0.0016,0.0022,0.004,0.0051,0.0005
ENSG00000233523,0.0005,0.0007,0.0005,0.0034,0.005,0.0025,0.0007,0.0005,0.0004,0.0004,0.0006,0.0037
ENSG00000233524,0.005,0.0022,0.0046,0.0037,0.0056,0.0015,0.0048,0.0071,0.0004,0.0049,0.005,0.0016
ENSG00000233560,0.0269,0.0402,0.03,0.0162,0.0341,0.0171,0.0381,0.0364,0.036,0.0173,0.0318,0.0147
ENSG00000233578,0.0196,0.0212,0.0066,0.0235,0.0209,0.0083,0.0228,0.0136,0.0165,0.0128,0.0229,0.0191
ENSG00000233579,0.0014,0.0022,0.0036,0.0026,0.0005,0.0005,0.0007,0.0016,0.0004,0.0013,0.0006,0.0005
ENSG00000233603,0.0014,0.0007,0.0046,0.0005,0.0046,0.0005,0.0048,0.0005,0.0013,0.0004,0.0006,0.0093
ENSG00000233606,0.0115,0.0151,0.0025,0.0093,0.0047,0.0136,0.0165,0.005,0.0041,0.0202,0.0159,0.0029
ENSG00000233609,0.0405,0.0015,0.0094,0.0067,0.0485,0.0367,0.0042,0.0237,0.0089,0.0276,0.0022,0.0202
ENSG00000233614,0.0019,0.0007,0.013,0.0048,0.0099,0.0076,0.0168,0.0034,0.0101,0.0023,0.0096,0.0076
ENSG00000233622,0.0115,0.0066,0.0066,0.0089,0.009,0.0044,0.0062,0.0128,0.0023,0.0084,0.0151,0.0084
ENSG00000233623,0.0023,0.0007,0.0015,0.0005,0.0025,0.0005,0.0076,0.0038,0.0004,0.0004,0.0017,0.0016
ENSG00000233671,0.0114,0.0129,0.0084,0.0121,0.002,0.0071,0.0007,0.0082,0.0043,0.0041,0.0106,0.0047
ENSG00000233673,0.0204,0.0387,0.0073,0.0196,0.0324,0.0144,0.0358,0.0179,0.0052,0.0205,0.0419,0.0204
ENSG00000233685,0.0014,0.0007,0.0025,0.0005,0.0005,0.0034,0.0007,0.0016,0.0004,0.0004,0.0028,0.0005
ENSG00000233690,0.0059,0.0183,0.0046,0.0078,0.0066,0.0044,0.0118,0.0049,0.004,0.0049,0.0028,0.0114
ENSG00000233701,0.0014,0.0023,0.0016,0.0072,0.0005,0.0005,0.0035,0.0039,0.0004,0.004,0.0076,0.0017
ENSG00000233716,0.0005,0.0007,0.0005,0.0026,0.0036,0.0005,0.0007,0.0016,0.0004,0.0004,0.0006,0.0005
ENSG00000233719,0.0005,0.0007,0.0005,0.0037,0.0056,0.0015,0.0035,0.0022,0.0022,0.0013,0.0017,0.0005
ENSG00000233733,0.0032,0.0037,0.0046,0.0026,0.0056,0.0005,0.0021,0.0016,0.0013,0.0004,0.0006,0.0016
ENSG00000233750,0.1455,0.1993,0.1178,0.2068,0.2063,0.1538,0.1756,0.1649,0.1061,0.1528,0.1949,0.2157
ENSG00000233762,0.0035,0.004,0.0197,0.0029,0.0005,0.0016,0.0116,0.0079,0.0024,0.0133,0.0044,0.01
ENSG00000233765,0.0023,0.0037,0.0027,0.0005,0.0005,0.0034,0.0076,0.0005,0.0031,0.0013,0.0067,0.0005
ENSG00000233782,0.0043,0.0067,0.0048,0.0027,0.0026,0.0045,0.0049,0.0071,0.0031,0.0049,0.0028,0.0061
ENSG00000233786,0.0005,0.007,0.0005,0.0005,0.0005,0.0016,0.0082,0.0028,0.0004,0.0004,0.0031,0.0005
ENSG00000233822,0.0242,0.0354,0.013,0.0415,0.0303,0.0314,0.0313,0.0175,0.0174,0.0337,0.0207,0.0292
ENSG00000233830,0.0005,0.0067,0.0023,0.0005,0.0005,0.0005,0.0007,0.0024,0.0004,0.0004,0.003,0.0005
ENSG00000233837,0.0005,0.0007,0.0026,0.0005,0.0005,0.0005,0.0007,0.0005,0.0032,0.0004,0.004,0.0005
ENSG00000233892,0.0073,0.0007,0.0005,0.0005,0.0005,0.0067,0.0007,0.0005,0.0004,0.0033,0.0006,0.0005
ENSG00000233913,0.0005,0.0007,0.0071,0.0039,0.006,0.0058,0.0082,0.0099,0.0024,0.0071,0.003,0.0029
ENSG00000233924,0.0032,0.0022,0.0005,0.0026,0.0036,0.0024,0.0021,0.0049,0.0031,0.0031,0.0017,0.0027
ENSG00000233927,17.3801,14.4246,21.6307,11.6439,12.7949,14.3637,16.0063,20.863,21.1953,15.4706,13.0697,15.2397
ENSG00000233929,0.0014,0.0007,0.0005,0.0048,0.0005,0.0005,0.0007,0.0005,0.0004,0.0004,0.0006,0.0005
ENSG00000233954,0.0239,0.0294,0.0136,0.015,0.0256,0.0188,0.029,0.0197,0.0098,0.0169,0.0171,0.0341
ENSG00000233956,0.0114,0.0095,0.0107,0.0026,0.0036,0.0044,0.0062,0.006,0.0058,0.0031,0.0128,0.0104
ENSG00000233966,0.0019,0.0084,0.0299,0.0021,0.0005,0.0021,0.0084,0.0276,0.0331,0.0004,0.0006,0.0005
ENSG00000233984,0.0069,0.0037,0.0036,0.0068,0.0138,0.0034,0.0049,0.0027,0.0031,0.0067,0.0028,0.006
ENSG00000233994,0.0005,0.0038,0.0027,0.0016,0.0016,0.0015,0.0007,0.0028,0.0014,0.0051,0.0018,0.0017
ENSG00000233998,0.0032,0.0051,0.0036,0.0016,0.0036,0.0073,0.0048,0.0038,0.0022,0.0066,0.0039,0.0016
ENSG00000233999,0.0041,0.0007,0.0005,0.0016,0.0015,0.0054,0.0021,0.0005,0.0013,0.0031,0.0006,0.0049
ENSG00000234005,0.0014,0.0007,0.0025,0.0005,0.0005,0.0005,0.0007,0.0027,0.0031,0.0022,0.0006,0.0005
ENSG00000234036,0.0059,0.0051,0.0025,0.0037,0.0005,0.0015,0.0104,0.0016,0.0013,0.0013,0.0095,0.0049
ENSG00000234040,0.0005,0.0037,0.0005,0.0005,0.0015,0.0005,0.0062,0.0038,0.0013,0.0022,0.0028,0.0005
ENSG00000234043,0.0077,0.0095,0.0066,0.011,0.0066,0.0113,0.0131,0.0081,0.0049,0.004,0.0006,0.0104
ENSG00000234062,0.1848,0.2415,0.156,0.19,0.1881,0.1265,0.2129,0.2153,0.164,0.1958,0.2342,0.1977
ENSG00000234065,0.005,0.0154,0.0086,0.0131,0.0056,0.0142,0.0201,0.0081,0.0076,0.0066,0.0095,0.0114
ENSG00000234093,0.0014,0.0022,0.0015,0.0026,0.0025,0.0093,0.0007,0.006,0.004,0.0022,0.0006,0.0027
ENSG00000234106,0.0032,0.0051,0.0005,0.0016,0.0076,0.0044,0.0035,0.0005,0.0013,0.0031,0.0017,0.0038
ENSG00000234127,0.8381,0.2491,0.0332,0.8758,0.6656,0.8075,0.392,0.0337,0.0512,1.0381,0.2456,0.6836
ENSG00000234176,0.0023,0.0007,0.0015,0.0016,0.0036,0.0034,0.0007,0.0049,0.004,0.0013,0.0006,0.0016
ENSG00000234219,0.0023,0.0007,0.0015,0.0026,0.0036,0.0015,0.0007,0.0016,0.0013,0.004,0.0006,0.0016
ENSG00000234227,0.0005,0.0007,0.0015,0.0005,0.0046,0.0015,0.0048,0.0005,0.0004,0.0022,0.0028,0.0038
ENSG00000234231,0.0775,0.1661,0.1378,0.2212,0.2703,0.0214,0.1374,0.092,0.1098,0.0523,0.1094,0.2107
ENSG00000234232,0.0096,0.0237,0.0105,0.0221,0.0183,0.0226,0.0124,0.0077,0.0028,0.0167,0.0104,0.0189
ENSG00000234272,0.0023,0.0037,0.0056,0.0099,0.0046,0.0044,0.0048,0.0027,0.0031,0.0004,0.0028,0.0027
ENSG00000234284,0.2299,0.2927,0.3352,0.2102,0.2204,0.2687,0.2512,0.3696,0.3692,0.2313,0.2567,0.201
ENSG00000234289,0.0159,0.0096,0.0105,0.0106,0.0112,0.0103,0.0154,0.0128,0.0107,0.0092,0.0164,0.0161
ENSG00000234324,0.0005,0.0007,0.0015,0.0047,0.0005,0.0015,0.0021,0.0027,0.0013,0.0049,0.0017,0.0027
ENSG00000234332,0.0023,0.0007,0.0005,0.0037,0.0026,0.0015,0.0007,0.0016,0.0004,0.0093,0.0039,0.0016
ENSG00000234335,0.005,0.0022,0.0005,0.0005,0.0005,0.0015,0.0007,0.0016,0.0004,0.0004,0.0028,0.0016
ENSG00000234345,0.0205,0.0285,0.0198,0.0193,0.026,0.021,0.0353,0.0364,0.0191,0.0252,0.0285,0.0191
ENSG00000234354,0.0029,0.0007,0.0074,0.0019,0.0005,0.0005,0.0065,0.008,0.0016,0.004,0.0006,0.0005
ENSG00000234367,0.0035,0.0007,0.0005,0.0024,0.0024,0.0038,0.0083,0.0005,0.0023,0.0086,0.0006,0.0081
ENSG00000234371,0.0014,0.0022,0.0046,0.0005,0.0015,0.0005,0.0021,0.0005,0.0004,0.0022,0.0017,0.0005
ENSG00000234385,0.0005,0.0037,0.0025,0.0005,0.0005,0.0005,0.0021,0.0005,0.0022,0.0013,0.0039,0.0005
ENSG00000234386,0.0073,0.018,0.0073,0.0079,0.0067,0.007,0.0063,0.0094,0.0021,0.01,0.0028,0.0016
ENSG00000234409,0.0642,0.0563,0.0452,0.0518,0.0413,0.0308,0.0533,0.0744,0.0467,0.0332,0.0307,0.0692
ENSG00000234420,2.8938,3.1864,2.2113,3.4002,3.2118,2.8462,2.7957,2.9422,2.2393,3.0005,3.0579,3.0249
ENSG00000234444,1.1051,0.6145,0.8143,1.2682,1.1783,1.0809,0.6253,0.8357,0.8577,1.2042,0.7198,1.2311
ENSG00000234465,0.0826,0.0916,0.0943,0.0874,0.0576,0.0687,0.1276,0.1346,0.0667,0.0724,0.0956,0.0788
ENSG00000234466,0.0124,0.0081,0.0056,0.0067,0.0046,0.0085,0.0139,0.0071,0.0022,0.0077,0.0164,0.0072
ENSG00000234473,0.0023,0.0022,0.0036,0.0026,0.0056,0.0044,0.0021,0.0027,0.0022,0.0049,0.0095,0.0049
ENSG00000234479,0.0023,0.0022,0.0015,0.0005,0.0036,0.0034,0.0021,0.0005,0.0022,0.0022,0.0006,0.0027
ENSG00000234493,0.0059,0.0243,0.0107,0.0153,0.0149,0.0103,0.0173,0.0082,0.0102,0.004,0.0095,0.0158
ENSG00000234498,0.0051,0.0022,0.0047,0.0027,0.0047,0.0055,0.0049,0.0072,0.0032,0.0032,0.0029,0.0106
ENSG00000234511,0.0961,0.1909,0.088,0.126,0.0983,0.1336,0.1488,0.132,0.1242,0.0924,0.1536,0.1008
ENSG00000234515,0.003,0.0046,0.0007,0.0005,0.0005,0.0025,0.005,0.0006,0.0006,0.0027,0.0022,0.0005
ENSG00000234518,0.8322,1.1949,0.7394,0.6145,0.4665,0.6007,0.8372,0.8798,0.9362,0.812,1.0224,0.5214
ENSG00000234534,0.0023,0.0095,0.0076,0.0026,0.0005,0.0034,0.0035,0.006,0.0022,0.0066,0.0017,0.0016
ENSG00000234545,2.0953,2.5175,2.8831,2.0461,2.0286,1.8547,2.2426,2.7362,2.9081,2.1595,2.473,2.1477
ENSG00000234562,0.0014,0.0007,0.0005,0.0005,0.0066,0.0005,0.0007,0.0005,0.0004,0.0022,0.0006,0.0016
ENSG00000234569,0.0005,0.0052,0.0005,0.0005,0.0005,0.0005,0.0021,0.0005,0.0004,0.0004,0.0006,0.0005
ENSG00000234585,0.6447,0.7565,0.6057,0.597,0.6398,0.5177,0.7017,0.6679,0.715,0.6308,0.6422,0.5385
ENSG00000234616,3.2009,3.0015,3.0411,2.6508,2.7146,2.6203,2.8633,3.6665,2.9777,2.9821,2.9792,3.0331
ENSG00000234618,0.018,0.0216,0.012,0.0111,0.0126,0.0134,0.0218,0.0126,0.0238,0.0121,0.0117,0.0258
ENSG00000234664,0.035,0.1358,0.1864,0.1252,0.0005,0.3585,0.0348,0.2304,0.1282,0.0505,0.2469,0.1224
ENSG00000234667,0.0005,0.0068,0.0005,0.0029,0.0016,0.0015,0.0007,0.0062,0.0015,0.0015,0.0006,0.0041
ENSG00000234709,0.0096,0.011,0.0097,0.0079,0.0087,0.0064,0.0242,0.0147,0.0076,0.004,0.0184,0.0104
ENSG00000234719,0.0661,0.1297,0.028,0.0678,0.065,0.0608,0.0854,0.0679,0.0558,0.0759,0.0913,0.1064
ENSG00000234737,0.0005,0.0007,0.0015,0.0005,0.0005,0.0015,0.0007,0.0005,0.0013,0.0043,0.0006,0.0016
ENSG00000234745,4.7553,1.6098,21.157,1.3951,1.2167,4.0005,1.1603,19.338,23.6746,4.539,1.2745,1.3774
ENSG00000234769,0.0225,0.0472,0.0453,0.0251,0.0162,0.0343,0.0577,0.0606,0.0272,0.0274,0.0956,0.0266
ENSG00000234770,0.0005,0.0051,0.0005,0.0005,0.0005,0.0005,0.0035,0.0005,0.0022,0.0004,0.0017,0.0016
ENSG00000234776,0.0023,0.0095,0.0036,0.0047,0.0056,0.0005,0.0076,0.0027,0.0049,0.004,0.0028,0.0038
ENSG00000234782,0.0005,0.0066,0.0025,0.0005,0.0005,0.0005,0.0021,0.0016,0.0022,0.0004,0.0017,0.0005
ENSG00000234788,0.005,0.008,0.0056,0.0058,0.0025,0.0024,0.0062,0.0081,0.0031,0.0022,0.0061,0.0147
