gene,GSM5470483,GSM5470484,GSM5470485,GSM5470486,GSM5470487,GSM5470488,GSM5903107,GSM5903108,GSM5903109,GSM5903110,GSM5903111,GSM5903112,GSM5903113,GSM5903114
ENSG00000250895,0.0009,0.0086,0.0005,0.0048,0.0003,0.0015,0.0004,0.001,0.0003,0.0003,0.0004,0.0004,0.0017,0.0012
ENSG00000250896,0.0009,0.0026,0.0038,0.003,0.0042,0.0005,0.0013,0.001,0.0003,0.001,0.0004,0.0004,0.0003,0.0004
ENSG00000250897,0.0003,0.0011,0.0005,0.0124,0.0003,0.0005,0.0004,0.0003,0.0003,0.001,0.0019,0.0004,0.0003,0.0012
ENSG00000250913,0.0003,0.0004,0.0005,0.0274,0.0003,0.0005,0.0045,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000250919,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0029,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000250922,0.002,0.0026,0.0005,0.0067,0.0009,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000250933,0.0067,0.1949,0.012,0.0201,0.0602,0.0096,0.0343,0.0187,0.1264,0.0003,0.0196,0.0393,0.0066,0.0676
ENSG00000250942,0.0254,0.0211,0.0083,0.001,0.0067,0.0059,0.0013,0.0091,0.0065,0.0156,0.0041,0.0322,0.0137,0.0201
ENSG00000250951,0.0003,0.0004,0.0007,0.0013,0.0003,0.0006,0.0004,0.0003,0.003,0.0003,0.0004,0.0027,0.0003,0.0004
ENSG00000250959,0.357,0.3135,0.1488,0.1465,0.4537,0.2533,0.2162,0.3742,0.1492,0.395,0.4885,0.3517,0.2692,0.2031
ENSG00000250966,0.071,0.0106,0.0185,0.0032,0.0429,0.0414,0.007,0.0316,0.0237,0.0593,0.0704,0.0482,0.0881,0.005
ENSG00000250972,0.0003,0.0011,0.0005,0.001,0.0041,0.0005,0.0004,0.0003,0.003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000250980,0.0768,0.0318,0.0593,0.1829,0.1022,0.0229,0.0352,0.0285,0.0064,0.1399,0.2495,0.0942,0.0548,0.079
ENSG00000250982,0.0079,0.0026,0.3524,0.2423,0.0041,0.1684,0.1907,0.0003,0.0003,0.1057,0.0019,0.0012,0.0017,0.0004
ENSG00000250995,0.0079,0.0093,0.0047,0.001,0.0028,0.0005,0.0004,0.0049,0.005,0.0017,0.0063,0.0206,0.0052,0.0028
ENSG00000251000,0.0061,0.0034,0.01,0.0048,0.0104,0.0208,0.0087,0.0043,0.0037,0.0096,0.0274,0.016,0.0115,0.0036
ENSG00000251005,0.0003,0.0004,0.0005,0.066,0.0016,0.0025,0.0079,0.0003,0.0003,0.0003,0.0026,0.0019,0.0003,0.0004
ENSG00000251008,0.0026,0.0004,0.011,0.001,0.0016,0.0197,0.0004,0.0016,0.0064,0.0003,0.0026,0.0004,0.0038,0.0004
ENSG00000251013,0.016,0.0183,0.0068,0.001,0.0377,0.0005,0.0089,0.01,0.0113,0.0271,0.0634,0.0255,0.016,0.0004
ENSG00000251019,0.0015,0.0026,0.0026,0.001,0.0022,0.0005,0.0004,0.001,0.0017,0.0003,0.0004,0.0027,0.001,0.0004
ENSG00000251025,0.0201,0.0374,0.0198,0.0208,0.0314,0.0216,0.0097,0.0118,0.0316,0.0315,0.0159,0.0112,0.0118,0.0293
ENSG00000251032,0.0003,0.0034,0.0005,0.0029,0.0028,0.0015,0.0004,0.0003,0.0003,0.0129,0.007,0.0004,0.0003,0.0004
ENSG00000251039,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.001,0.0003,0.0129,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251046,0.5975,0.4377,0.8287,0.7711,0.5011,0.7109,0.267,0.3553,0.2824,0.4612,0.5248,0.4264,0.4874,0.6881
ENSG00000251050,0.1916,0.1577,0.011,0.0717,0.1507,0.0035,0.1757,0.1817,0.2256,0.0944,0.1306,0.09,0.1904,0.0797
ENSG00000251051,0.0003,0.0004,0.0005,0.0029,0.0003,0.0005,0.0021,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251056,0.1544,0.3636,0.1019,0.1555,0.2156,0.1635,0.2831,0.2878,0.2689,0.0412,0.1493,0.3197,0.1231,0.3801
ENSG00000251073,0.0749,0.0578,0.0203,0.0507,0.0946,0.0157,0.0914,0.1254,0.0707,0.0533,0.0507,0.065,0.1109,0.0838
ENSG00000251078,0.0003,0.0004,0.0089,0.001,0.0028,0.0005,0.0012,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0012
ENSG00000251079,0.9861,0.7917,0.4365,0.5627,1.2263,0.6005,0.3581,1.0257,0.5403,1.0629,1.2638,1.0464,0.8877,1.3388
ENSG00000251090,0.0009,0.0004,0.0005,0.043,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251102,0.0016,0.0012,0.0005,0.001,0.0003,0.0005,0.0013,0.0003,0.0017,0.0003,0.0019,0.0004,0.0011,0.0004
ENSG00000251106,0.0026,0.0011,0.0005,0.0048,0.0022,0.0005,0.0004,0.0115,0.0058,0.0264,0.0026,0.0214,0.0079,0.0134
ENSG00000251107,0.0128,0.0157,0.0143,0.0029,0.0061,0.0005,0.0187,0.0003,0.041,0.001,0.0004,0.0004,0.0003,0.0004
ENSG00000251108,0.0003,0.0004,0.0078,0.001,0.0053,0.0005,0.0004,0.0003,0.0057,0.0003,0.0004,0.0012,0.0156,0.0166
ENSG00000251111,0.0155,0.0019,0.0005,0.001,0.0047,0.0005,0.0004,0.0069,0.0023,0.003,0.0026,0.0004,0.0017,0.0101
ENSG00000251118,0.0015,0.0011,0.0005,0.0029,0.0003,0.0005,0.0054,0.0003,0.001,0.0003,0.0011,0.0004,0.0003,0.0004
ENSG00000251122,0.0003,0.0049,0.0005,0.0029,0.0022,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.002,0.0003,0.0004
ENSG00000251154,0.0003,0.0237,0.0005,0.0277,0.0003,0.0329,0.0168,0.0125,0.0107,0.0145,0.0004,0.0121,0.0075,0.0077
ENSG00000251155,0.0015,0.0035,0.0048,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0015,0.0035,0.0003,0.0004
ENSG00000251163,0.0009,0.0004,0.0005,0.001,0.0028,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0045,0.0069
ENSG00000251166,0.0003,0.0004,0.0005,0.0327,0.0003,0.0005,0.0084,0.0003,0.0003,0.0003,0.0004,0.0052,0.0003,0.0004
ENSG00000251174,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0011,0.0004,0.0003,0.0004
ENSG00000251178,0.0013,0.0004,0.0005,0.001,0.0011,0.0017,0.0019,0.0033,0.0012,0.0003,0.0015,0.0024,0.0003,0.0004
ENSG00000251192,1.4914,1.9012,3.5846,2.3652,1.9147,3.8081,1.7066,2.0197,1.6722,2.3689,2.1026,1.9527,2.0533,3.0268
ENSG00000251201,0.02,0.0012,0.3674,0.1167,0.058,0.1879,0.1004,0.0347,0.1194,0.0634,0.0139,0.0465,0.2881,0.1077
ENSG00000251203,0.0172,0.0242,0.3741,0.0335,0.0278,0.1804,0.0161,0.0481,0.0533,0.0235,0.0492,0.0253,0.0626,0.0473
ENSG00000251212,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000251215,0.0271,0.0145,0.0026,0.0182,0.0178,0.0015,0.0335,0.0187,0.0131,0.0136,0.0056,0.0261,0.0052,0.0004
ENSG00000251220,0.0015,0.0026,0.0005,0.001,0.0047,0.0005,0.0004,0.001,0.0057,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251223,0.0026,0.0101,0.0005,0.001,0.0041,0.0005,0.0004,0.007,0.0003,0.001,0.0004,0.0004,0.0003,0.0012
ENSG00000251234,0.0032,0.0064,0.0016,0.0087,0.0016,0.0015,0.0004,0.0003,0.0024,0.0003,0.0004,0.0059,0.0003,0.002
ENSG00000251235,0.0003,0.0004,0.0005,0.0029,0.0003,0.0005,0.0012,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251237,0.0061,0.0004,0.0318,0.0163,0.0034,0.048,0.0136,0.0016,0.005,0.0003,0.0004,0.0199,0.0086,0.0004
ENSG00000251247,0.9594,1.3032,1.2739,1.5095,1.2481,1.4974,0.9873,1.2112,0.781,1.5762,1.4997,1.3493,1.0919,1.7856
ENSG00000251252,0.0003,0.0004,0.0005,0.0067,0.0009,0.0015,0.0021,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000251253,0.0003,0.0004,0.0005,0.0029,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251254,0.0009,0.0078,0.012,0.0143,0.0041,0.0015,0.017,0.0023,0.0064,0.001,0.0011,0.0136,0.0107,0.0036
ENSG00000251258,0.0003,0.0004,0.0005,0.0258,0.0003,0.0005,0.0103,0.0003,0.0057,0.0003,0.0004,0.0004,0.001,0.0004
ENSG00000251271,0.0003,0.0027,0.0005,0.001,0.001,0.0005,0.0012,0.001,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251287,1.8872,1.442,1.2176,0.5793,1.3913,0.7364,0.4863,0.8061,0.969,1.793,0.8223,1.1361,0.919,1.4747
ENSG00000251297,0.0003,0.0006,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0005,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251299,0.0014,0.0242,0.0005,0.001,0.0161,0.0005,0.0013,0.0061,0.0048,0.0043,0.0054,0.0101,0.0021,0.003
ENSG00000251303,0.0003,0.0011,0.0005,0.001,0.0028,0.0005,0.0004,0.0043,0.0003,0.0003,0.0019,0.0004,0.0003,0.0004
ENSG00000251306,0.0009,0.019,0.0005,0.0354,0.0084,0.0005,0.0021,0.0146,0.0037,0.0003,0.0159,0.0214,0.0003,0.0028
ENSG00000251308,0.0003,0.0004,0.0016,0.0124,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251322,0.1102,0.9135,1.079,0.4361,0.3582,0.8732,2.1908,0.6356,1.7344,0.466,0.0511,0.5704,0.1176,0.3808
ENSG00000251332,0.012,0.0048,0.0005,0.001,0.0047,0.0005,0.0203,0.0003,0.0023,0.001,0.0019,0.0019,0.0003,0.0004
ENSG00000251333,0.0028,0.0027,0.0005,0.0461,0.003,0.0005,0.0004,0.0017,0.0031,0.0031,0.0011,0.0045,0.0069,0.0046
ENSG00000251340,0.03,0.0354,0.0047,0.3521,0.0388,0.0147,0.06,0.018,0.0439,0.0116,0.0056,0.0276,0.0245,0.0166
ENSG00000251347,0.0149,0.0078,0.1121,0.1559,0.0134,0.0369,0.007,0.0069,0.0037,0.0003,0.0011,0.0269,0.0003,0.0255
ENSG00000251348,0.384,0.3343,1.408,0.4161,0.3568,1.0357,0.595,0.2818,0.3463,0.3826,0.3771,0.4304,0.6385,0.3735
ENSG00000251349,1.2238,3.3389,2.1919,0.9658,1.5713,2.4192,0.95,4.0824,2.22,2.8344,2.702,1.5884,1.5545,5.6002
ENSG00000251353,0.0003,0.0004,0.0005,0.001,0.0028,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251356,0.0003,0.0004,0.0005,0.001,0.0009,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251360,0.009,0.0004,0.0026,0.001,0.0022,0.0207,0.0112,0.0141,0.0044,0.0003,0.0004,0.0004,0.0003,0.0117
ENSG00000251366,0.0003,0.0004,0.0005,0.0105,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0097,0.0003,0.0004
ENSG00000251369,0.6443,1.0183,1.0268,1.2303,1.0413,1.1806,1.2033,1.4215,1.2704,0.8195,1.3929,0.8456,0.894,1.0069
ENSG00000251380,0.0003,0.0004,0.0037,0.0053,0.0034,0.0096,0.0079,0.0087,0.001,0.0003,0.0004,0.0027,0.0003,0.0004
ENSG00000251385,0.0003,0.0004,0.0005,0.0067,0.0009,0.0005,0.0037,0.0003,0.0003,0.0003,0.0004,0.0019,0.0003,0.0004
ENSG00000251389,0.0085,0.0026,0.0005,0.001,0.0165,0.0005,0.0004,0.0134,0.0044,0.0063,0.0048,0.0136,0.0073,0.0174
ENSG00000251400,0.1075,0.142,0.226,0.1077,0.1187,0.3688,0.1158,0.1179,0.1911,0.0552,0.0538,0.0856,0.0417,0.1177
ENSG00000251402,0.0003,0.0004,0.0048,0.001,0.0123,0.0348,0.0062,0.0043,0.0117,0.0003,0.0004,0.0004,0.0036,0.0004
ENSG00000251407,0.0032,0.0034,0.0005,0.0354,0.0016,0.0015,0.0037,0.0003,0.0044,0.001,0.0011,0.0004,0.0003,0.0004
ENSG00000251418,0.0003,0.0004,0.0005,0.001,0.0009,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251429,2.3276,4.42,2.0612,2.324,5.2521,2.7343,0.2776,8.8683,2.039,7.0624,11.4179,7.0004,10.6896,22.7397
ENSG00000251430,0.0009,0.0004,0.0005,0.0029,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000251433,0.0085,0.016,0.0172,0.001,0.0053,0.0106,0.0012,0.0029,0.0003,0.0003,0.0048,0.0144,0.0003,0.002
ENSG00000251435,0.0003,0.0004,0.0005,0.001,0.001,0.0015,0.0012,0.0003,0.0052,0.001,0.0004,0.0004,0.0038,0.015
ENSG00000251436,0.0003,0.0004,0.0005,0.066,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251437,0.0003,0.0011,0.0068,0.001,0.0003,0.0005,0.0004,0.0016,0.001,0.0003,0.0004,0.0012,0.0003,0.0045
ENSG00000251441,0.058,0.0101,0.0445,0.0947,0.0509,0.0288,0.0318,0.1555,0.0218,0.0368,0.1714,0.009,0.066,0.0158
ENSG00000251449,0.0026,0.0071,0.0005,0.0182,0.0084,0.0076,0.0012,0.0016,0.0017,0.0209,0.0056,0.0152,0.0149,0.0231
ENSG00000251451,0.0096,0.016,0.158,0.022,0.0312,0.0217,0.0029,0.0135,0.0164,0.0142,0.0184,0.0108,0.01,0.0166
ENSG00000251453,0.0003,0.0004,0.0037,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251463,0.0003,0.0026,0.0026,0.001,0.0022,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251470,0.0003,0.0004,0.0016,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251474,4.5595,3.6846,3.4152,2.0201,4.7678,2.4582,2.0361,5.5533,1.9942,5.235,7.4327,4.3419,4.2009,3.7657
ENSG00000251476,0.0038,0.0175,0.0026,0.022,0.0178,0.0248,0.0054,0.0141,0.0191,0.0063,0.0426,0.0401,0.0197,0.0004
ENSG00000251483,0.0003,0.0004,0.0005,0.0124,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251485,0.0226,0.1171,0.0259,0.1583,0.0933,0.047,0.1651,0.1099,0.1986,0.0879,0.1048,0.0614,0.0609,0.0921
ENSG00000251491,0.0003,0.0032,0.0005,0.001,0.0003,0.0053,0.0325,0.0003,0.004,0.0079,0.0004,0.0004,0.0003,0.0026
ENSG00000251493,0.2097,0.0078,0.0631,0.9442,0.1002,0.1582,0.977,0.1129,0.115,0.2031,0.0396,0.3836,0.1552,0.0061
ENSG00000251495,0.0003,0.0011,0.0005,0.0067,0.0041,0.0005,0.0012,0.0036,0.0044,0.0028,0.0013,0.0139,0.0003,0.0036
ENSG00000251503,0.0785,0.123,0.1403,0.1612,0.1107,0.1367,0.365,0.1834,0.2394,0.1619,0.1145,0.1019,0.1973,0.1238
ENSG00000251515,0.0003,0.0004,0.0005,0.0124,0.0003,0.0005,0.0012,0.0003,0.001,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000251521,0.002,0.0004,0.0016,0.0029,0.0103,0.0005,0.0012,0.001,0.005,0.0003,0.0004,0.0019,0.0045,0.0012
ENSG00000251525,0.0003,0.0004,0.0005,0.0086,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251544,0.0195,0.0183,0.0037,0.0392,0.0259,0.0025,0.0032,0.0121,0.0091,0.0017,0.0093,0.0074,0.0031,0.0174
ENSG00000251546,0.0003,0.0004,0.0005,0.001,0.0019,0.0005,0.0004,0.0003,0.0056,0.0003,0.0004,0.0082,0.0003,0.0004
ENSG00000251552,0.0061,0.0154,0.0068,0.0183,0.0053,0.0076,0.0037,0.001,0.001,0.001,0.0056,0.002,0.0045,0.0102
ENSG00000251553,0.0015,0.0086,0.0026,0.045,0.0041,0.0005,0.0021,0.001,0.001,0.0036,0.0019,0.0035,0.0038,0.0004
ENSG00000251557,0.0335,0.0265,0.0005,0.0392,0.024,0.0147,0.05,0.0154,0.0084,0.0209,0.0056,0.0206,0.01,0.015
ENSG00000251563,0.283,0.5267,0.6558,0.386,0.3486,0.5656,0.192,0.3233,0.3434,0.3209,0.3157,0.3073,0.2442,0.4849
ENSG00000251566,0.4401,0.3851,0.3271,0.2153,0.411,0.4433,0.2663,0.6602,0.2865,0.5687,0.52,0.3439,0.2347,1.1052
ENSG00000251568,0.0026,0.0004,0.0016,0.001,0.0066,0.0005,0.0004,0.0101,0.001,0.001,0.0004,0.0261,0.0066,0.0004
ENSG00000251571,0.0003,0.0004,0.0016,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0012
ENSG00000251583,0.0009,0.0019,0.0005,0.0225,0.001,0.0016,0.0013,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000251590,0.0003,0.0004,0.0005,0.0316,0.0003,0.0005,0.0045,0.001,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251593,0.0009,0.0004,0.0005,0.0067,0.0016,0.0005,0.0004,0.001,0.001,0.0003,0.0004,0.0004,0.001,0.0004
ENSG00000251595,0.1902,0.4123,0.1094,0.0325,0.2117,0.1162,0.056,0.1502,0.1234,0.2145,0.125,0.1918,0.1238,0.2522
ENSG00000251596,0.0435,0.022,0.0308,0.0173,0.0534,0.1029,0.074,0.0056,0.0185,0.0447,0.0167,0.0285,0.0197,0.002
ENSG00000251597,0.0015,0.0004,0.0016,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0012
ENSG00000251608,0.0102,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251609,0.0102,0.0019,0.0047,0.0124,0.009,0.0015,0.0021,0.0029,0.007,0.0036,0.007,0.0121,0.0003,0.0101
ENSG00000251614,0.0306,0.028,0.0214,0.0086,0.049,0.0157,0.0079,0.0108,0.0198,0.0142,0.0204,0.0354,0.0266,0.0344
ENSG00000251623,0.6814,1.4816,0.8835,1.0603,0.9308,1.2065,0.8827,0.4773,2.1418,0.4807,0.4283,0.668,0.4671,0.4785
ENSG00000251634,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.003,0.0021,0.0004,0.0003,0.0004
ENSG00000251644,0.0003,0.0004,0.0005,0.001,0.0009,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251655,0.0009,0.0117,0.0015,0.0041,0.0063,0.0012,0.0004,0.0018,0.0115,0.0007,0.0071,0.0032,0.0217,0.0009
ENSG00000251656,0.0003,0.0004,0.0026,0.0048,0.0009,0.0005,0.0004,0.0003,0.001,0.0089,0.0004,0.0004,0.0003,0.0004
ENSG00000251663,0.0003,0.0034,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251664,0.9894,1.1075,0.4499,0.6789,1.1464,0.7499,0.7012,1.1124,1.3921,0.6513,0.8773,0.7137,0.7243,1.257
ENSG00000251667,0.0427,0.0495,0.0099,0.0603,0.0541,0.0854,0.1208,0.0562,0.0794,0.0066,0.0353,0.0297,0.0387,0.0304
ENSG00000251669,0.2055,0.0491,0.0347,0.0909,0.0914,0.0214,0.0938,0.0537,0.0714,0.083,0.0725,0.116,0.1158,0.0189
ENSG00000251686,0.0003,0.0004,0.0005,0.0698,0.0003,0.0005,0.0318,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251692,0.0003,0.0004,0.0005,0.0029,0.0041,0.0005,0.0004,0.0003,0.0037,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251694,0.0003,0.0329,0.0005,0.001,0.0109,0.0005,0.0004,0.0232,0.016,0.0003,0.0057,0.0022,0.0003,0.0004
ENSG00000251698,0.0003,0.0004,0.0047,0.001,0.0016,0.0005,0.0079,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251705,0.1123,0.1457,0.1163,0.839,0.1183,0.4109,0.3064,0.1162,0.0654,0.0507,0.3335,0.5463,0.205,0.2424
ENSG00000251717,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0016,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251729,0.0003,0.0004,0.0005,0.001,0.0016,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0019,0.0003,0.0004
ENSG00000251746,0.0015,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0033,0.0004,0.0003,0.0028
ENSG00000251756,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.001,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251768,0.012,0.0093,0.0381,0.0029,0.0097,0.0227,0.0087,0.0167,0.0037,0.003,0.0241,0.0121,0.0093,0.0045
ENSG00000251785,0.0038,0.0078,0.0203,0.0086,0.0215,0.043,0.0004,0.0187,0.005,0.0169,0.0122,0.0066,0.0245,0.0271
ENSG00000251829,0.0003,0.0004,0.0005,0.0048,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251850,0.0009,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251857,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0021,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251884,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0029,0.0003,0.0037,0.0003,0.0011,0.0043,0.0024,0.0077
ENSG00000251890,0.0061,0.0585,0.0037,0.0143,0.0315,0.0005,0.0004,0.0082,0.1398,0.0076,0.0107,0.0129,0.0038,0.0158
ENSG00000251904,0.0003,0.0004,0.0005,0.001,0.0034,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251920,0.0003,0.0004,0.0005,0.001,0.0003,0.0033,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000251936,0.0003,0.0116,0.0005,0.0124,0.0159,0.0005,0.0004,0.0003,0.0077,0.0023,0.0011,0.0058,0.0038,0.0012
ENSG00000251990,0.0067,0.0958,0.0047,0.0354,0.0384,0.0329,0.017,0.018,0.0781,0.0142,0.0026,0.009,0.0017,0.0409
ENSG00000251993,0.0003,0.0056,0.0057,0.001,0.0047,0.0056,0.0004,0.0049,0.0037,0.0003,0.0019,0.0043,0.0003,0.0004
ENSG00000252001,0.0015,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252002,0.0009,0.0004,0.0016,0.001,0.0009,0.0015,0.0021,0.0003,0.0017,0.0023,0.0011,0.0012,0.0022,0.0004
ENSG00000252041,0.0003,0.0004,0.0005,0.0163,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252060,0.0038,0.0019,0.0026,0.0029,0.0009,0.0015,0.0029,0.0003,0.0017,0.0003,0.0019,0.0066,0.0003,0.0004
ENSG00000252070,0.0003,0.0004,0.0005,0.0105,0.0028,0.0005,0.0004,0.0003,0.0003,0.001,0.0004,0.0004,0.0003,0.0004
ENSG00000252072,0.0009,0.0011,0.0005,0.001,0.0041,0.0005,0.0029,0.0003,0.0003,0.001,0.0019,0.0004,0.0017,0.0004
ENSG00000252086,0.0003,0.0004,0.0005,0.0105,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252149,0.0007,0.0004,0.0019,0.001,0.0018,0.0005,0.0045,0.0016,0.0003,0.0003,0.0014,0.0004,0.0003,0.0026
ENSG00000252161,0.0003,0.0004,0.0005,0.0182,0.0003,0.0005,0.0029,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252164,0.0347,0.0257,0.0516,0.0143,0.0403,0.0945,0.0294,0.0337,0.0272,0.0248,0.0366,0.0393,0.0308,0.0085
ENSG00000252179,0.0003,0.0041,0.0005,0.001,0.0053,0.0096,0.0004,0.0023,0.001,0.0003,0.013,0.0058,0.001,0.0158
ENSG00000252182,0.0003,0.0004,0.0005,0.0086,0.0003,0.0005,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252207,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0004,0.001,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252211,0.0017,0.0043,0.0076,0.0033,0.0089,0.0085,0.0032,0.0044,0.0037,0.0028,0.0014,0.0017,0.0034,0.0096
ENSG00000252231,0.0003,0.0004,0.0005,0.001,0.0003,0.0015,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0024,0.002
ENSG00000252246,0.0003,0.0026,0.0016,0.001,0.0041,0.0005,0.0112,0.0029,0.001,0.003,0.0122,0.0027,0.0024,0.015
ENSG00000252259,0.0003,0.0004,0.0005,0.001,0.0016,0.0005,0.0004,0.0003,0.0003,0.0017,0.0004,0.0004,0.0003,0.0004
ENSG00000252261,0.0003,0.0205,0.0005,0.001,0.0066,0.0005,0.0004,0.0036,0.0084,0.0003,0.0004,0.0012,0.001,0.0012
ENSG00000252262,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0021,0.0003,0.0003,0.0003,0.0004,0.0004,0.0052,0.0004
ENSG00000252267,0.0003,0.0004,0.0005,0.001,0.0003,0.0005,0.0037,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252287,0.0015,0.0041,0.0005,0.001,0.0003,0.0005,0.0062,0.0003,0.0003,0.0003,0.0041,0.0004,0.001,0.0004
ENSG00000252289,0.0003,0.0004,0.0005,0.001,0.0003,0.0045,0.0004,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0004
ENSG00000252307,0.0015,0.0056,0.0016,0.0048,0.0022,0.0025,0.0054,0.001,0.003,0.0036,0.0026,0.0004,0.001,0.0077
