gene,GSM2677508,GSM2677509,GSM2677510,GSM2677511,GSM2677512,GSM2677513,GSM2677514,GSM2677515,GSM2677516,GSM2677517
ENSG00000184735,0.0067,0.0078,0.0032,0.0068,0.0054,0.0009,0.0035,0.0028,0.0037,0.0064
ENSG00000184743,2.617,3.3209,3.3365,2.7435,2.779,4.0558,2.6789,2.7314,2.4737,2.0798
ENSG00000184752,1.8641,1.4842,1.3883,1.2725,1.434,1.6207,1.2448,1.547,1.5061,1.768
ENSG00000184774,0.0449,0.0765,0.0245,0.0159,0.0204,0.0429,0.0285,0.0351,0.0243,0.0186
ENSG00000184785,0.6712,1.1018,0.6513,0.5216,0.5864,0.812,0.5931,1.4366,0.8536,0.8595
ENSG00000184786,0.2191,0.142,0.1391,0.1048,0.113,0.1123,0.1268,0.1342,0.1075,0.1118
ENSG00000184787,4.9455,5.8352,5.3809,4.4449,5.0489,5.5912,4.9047,5.8316,5.1251,4.2893
ENSG00000184788,0.8691,1.2331,0.4615,0.4779,0.6168,1.1692,0.5488,0.7485,0.6735,0.7763
ENSG00000184792,0.9828,1.3564,0.5739,0.8197,1.2557,1.6113,1.3784,1.4537,1.4738,1.349
ENSG00000184811,0.0259,0.0578,0.0257,0.0067,0.0281,0.0323,0.0069,0.0143,0.0109,0.0168
ENSG00000184828,0.7974,0.9079,2.3688,1.1356,0.9574,0.5429,1.0909,0.764,0.8496,1.2906
ENSG00000184831,0.7333,0.5483,0.6032,0.6443,0.6927,0.4465,0.6913,0.7351,0.6073,0.7406
ENSG00000184838,0.1541,0.1241,0.4598,0.3415,0.17,0.0761,0.1873,0.1786,0.1629,0.3127
ENSG00000184840,2.7384,2.2695,2.2999,2.6422,2.9024,1.9211,2.1462,1.6816,2.2374,1.7005
ENSG00000184844,0.0018,0.0029,0.0067,0.0004,0.0047,0.0009,0.0015,0.0097,0.0031,0.0042
ENSG00000184845,0.088,0.0539,0.0711,0.0843,0.0612,0.0765,0.1064,0.1165,0.0348,0.1662
ENSG00000184857,0.3683,0.3243,0.3143,0.2726,0.3811,0.4031,0.2867,0.2625,0.2867,0.3001
ENSG00000184860,0.1632,0.3487,0.0686,0.067,0.0737,0.0868,0.0781,0.0645,0.0615,0.087
ENSG00000184863,4.1612,4.1857,7.3593,5.1868,3.8952,5.5058,5.2543,4.0402,5.2769,4.6766
ENSG00000184867,2.7404,1.7066,2.1751,2.3602,2.45,1.3186,2.0597,1.884,1.9612,2.3454
ENSG00000184887,2.5802,1.8994,1.1629,1.109,2.1076,1.6145,1.1083,0.9934,1.2051,1.4198
ENSG00000184897,5.9474,5.4705,7.3383,7.2349,7.3574,3.988,4.4221,5.3592,8.0149,7.1224
ENSG00000184898,0.3479,0.4533,0.6611,0.7703,0.5329,0.3596,0.6523,0.5806,0.5698,0.7889
ENSG00000184900,3.3532,2.3542,4.3885,4.0858,3.0832,2.3087,3.0629,3.0623,2.5724,4.9217
ENSG00000184903,0.315,0.2352,0.379,0.3208,0.2767,0.1652,0.3254,0.3176,0.2883,0.2642
ENSG00000184905,5.3878,6.3418,3.7076,3.7744,3.8679,4.2042,3.7887,4.8019,4.3212,6.9428
ENSG00000184908,0.032,0.0188,0.0199,0.0205,0.017,0.012,0.0222,0.0591,0.0279,0.031
ENSG00000184911,0.5709,0.2809,0.1876,0.4753,0.2949,0.1892,0.2453,0.1655,0.1851,0.5267
ENSG00000184916,1.8773,1.9205,1.2854,1.6,2.0439,2.4136,1.2424,1.2565,1.6215,1.8758
ENSG00000184922,2.0147,1.695,2.6467,4.076,3.2259,2.5817,1.601,1.8039,1.7415,1.4859
ENSG00000184923,0.1577,0.1538,0.1961,0.2827,0.1803,0.2802,0.4042,0.3332,0.4551,0.1272
ENSG00000184924,0.4687,0.5398,0.3941,0.4405,0.52,0.5309,0.402,0.7112,0.3867,0.5458
ENSG00000184925,0.4888,0.8308,1.422,1.1232,0.2979,0.2359,0.8819,0.9561,0.997,0.9274
ENSG00000184933,0.0056,0.0026,0.0031,0.0012,0.0029,0.0028,0.0012,0.0006,0.0016,0.0025
ENSG00000184937,0.046,0.0582,0.0343,0.0156,0.0097,0.043,0.03,0.0185,0.0279,0.0185
ENSG00000184939,2.3787,2.208,3.0727,2.4525,2.8147,2.7027,2.6233,2.8533,2.5804,3.3261
ENSG00000184945,0.0005,0.0009,0.0004,0.0004,0.002,0.0009,0.0004,0.0006,0.0009,0.0042
ENSG00000184949,2.4283,2.033,1.5772,0.8521,1.7426,1.4783,1.542,1.4275,1.0534,1.7204
ENSG00000184956,0.0018,0.0031,0.0004,0.0008,0.0008,0.0114,0.0011,0.0008,0.001,0.001
ENSG00000184961,0.0005,0.0009,0.0004,0.0149,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000184967,0.3089,0.4029,0.3938,0.3532,0.4289,0.4937,0.4385,0.6611,0.6063,0.4848
ENSG00000184979,0.3236,0.1628,0.4002,0.1835,0.2513,0.1798,0.1742,0.2429,0.1837,0.2012
ENSG00000184983,0.094,0.0865,0.1081,0.0676,0.0435,0.0596,0.0562,0.0988,0.0804,0.0914
ENSG00000184984,0.2357,0.5355,0.1268,0.2726,0.3301,1.8524,0.1424,0.1219,0.1392,0.5272
ENSG00000184985,0.5929,1.2635,0.659,1.1056,0.7326,1.8661,2.3643,3.3344,3.443,1.2543
ENSG00000184986,0.2529,0.2866,0.1304,0.2108,0.3233,0.3615,0.338,0.3419,0.4421,0.3583
ENSG00000184988,0.3105,0.5712,0.6361,0.6426,0.4442,0.7046,0.4282,0.5818,0.5257,0.3646
ENSG00000184990,1.0013,1.0286,0.8835,0.9098,0.8536,0.687,0.8608,0.8957,0.8769,0.62
ENSG00000184992,1.8068,2.2541,1.0281,1.7632,2.0248,3.594,1.9883,2.3629,2.7425,2.2134
ENSG00000184995,0.0066,0.0248,0.0039,0.0036,0.0046,0.0085,0.0059,0.0105,0.0016,0.0034
ENSG00000184999,0.0005,0.0009,0.0013,0.0059,0.0044,0.0009,0.002,0.0061,0.0048,0.0034
ENSG00000185000,0.8512,0.7921,0.5529,0.5249,0.8704,0.789,0.5596,0.5324,0.7306,0.5369
ENSG00000185002,0.0056,0.0009,0.0004,0.0028,0.0004,0.0028,0.0027,0.0028,0.0005,0.0015
ENSG00000185008,0.2571,0.2512,0.2369,0.4664,0.2068,0.0766,0.4355,0.2614,0.1577,0.7418
ENSG00000185009,1.7373,1.4561,2.2762,1.8703,1.964,1.7186,2.2118,1.831,1.7272,2.0324
ENSG00000185010,0.5328,0.8169,0.7725,0.7102,0.4369,0.673,0.8072,0.7904,0.3832,0.6321
ENSG00000185013,0.0219,0.0163,0.017,0.0107,0.0171,0.0123,0.0114,0.0094,0.0047,0.0105
ENSG00000185015,0.5535,0.2551,0.3077,0.2855,0.2005,0.2515,0.2925,0.1616,0.2414,0.2327
ENSG00000185019,0.5186,0.7273,0.4892,0.5502,0.6117,0.7743,0.5289,0.469,0.5894,0.4907
ENSG00000185022,3.4875,2.6366,3.6896,2.6914,1.4907,3.629,2.8583,2.2332,2.1605,1.19
ENSG00000185024,3.1888,2.7008,1.9882,2.2621,2.2856,3.4747,2.4787,3.1883,3.0171,3.1105
ENSG00000185028,0.0422,0.0214,0.0074,0.0297,0.0395,0.0028,0.0153,0.0116,0.0109,0.0603
ENSG00000185031,0.0036,0.0061,0.0076,0.0125,0.008,0.0125,0.0228,0.013,0.0026,0.0055
ENSG00000185033,2.506,3.511,3.18,3.043,2.5017,1.9819,2.7582,1.9551,2.6128,1.7783
ENSG00000185038,0.0036,0.0009,0.0022,0.0051,0.0004,0.0009,0.0012,0.0006,0.0005,0.0064
ENSG00000185040,0.1268,0.089,0.1577,0.1087,0.1735,0.1134,0.1505,0.1408,0.1405,0.0884
ENSG00000185043,1.4639,2.0175,2.4509,1.7339,1.2098,1.3593,1.4118,1.6265,1.6702,1.1995
ENSG00000185046,2.8806,5.0828,0.9155,2.4189,2.2374,6.1071,4.9808,8.4388,6.6287,7.0829
ENSG00000185049,2.0052,1.7432,1.8178,1.3491,1.7461,1.9728,1.5729,1.6673,1.8805,1.6042
ENSG00000185052,1.1231,0.6014,0.4444,1.009,0.7667,0.7391,0.6277,0.4855,0.5554,1.8945
ENSG00000185053,0.1135,0.0984,0.0153,0.0898,0.0562,0.0651,0.0624,0.0271,0.0244,0.1515
ENSG00000185055,0.2548,0.1644,0.1597,0.1408,0.1732,0.0999,0.2131,0.2045,0.1368,0.3782
ENSG00000185056,0.0005,0.0043,0.0057,0.0075,0.0087,0.0028,0.0122,0.0072,0.0109,0.0103
ENSG00000185070,2.1791,2.2745,2.6492,1.6306,2.4207,1.8789,2.2729,2.0279,1.3485,2.1264
ENSG00000185074,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0009,0.0005
ENSG00000185078,0.0031,0.0026,0.0022,0.0016,0.0004,0.0019,0.0016,0.0028,0.0016,0.0029
ENSG00000185085,0.5898,0.3259,0.574,0.4833,0.5895,0.4823,0.5465,0.3319,0.5169,0.3407
ENSG00000185088,2.1093,2.9002,2.6449,1.8625,2.0548,2.9861,1.5727,1.6876,1.9882,1.3075
ENSG00000185090,1.0712,0.6955,0.3877,0.8904,1.0896,0.4314,0.7172,0.5705,0.7029,1.5308
ENSG00000185100,0.3955,0.4617,0.6599,0.978,0.4595,0.3974,0.578,1.0642,0.554,0.6971
ENSG00000185101,0.087,0.3293,0.1444,0.1301,0.1111,0.0727,0.0357,0.1121,0.0764,0.0642
ENSG00000185104,1.4137,1.5161,1.6396,1.5957,1.431,1.3919,1.6309,1.874,1.6326,1.8141
ENSG00000185105,0.0911,0.0505,0.0262,0.0708,0.0853,0.0229,0.0317,0.0126,0.0203,0.1083
ENSG00000185112,0.8788,0.9897,0.263,0.5265,0.7102,0.9939,0.3168,0.3474,0.3725,0.2103
ENSG00000185115,0.0989,0.0796,0.0275,0.0563,0.0838,0.0824,0.062,0.0916,0.0857,0.081
ENSG00000185122,2.1475,2.4081,3.0239,1.9942,2.3146,1.8486,1.6203,1.6145,2.4077,1.5248
ENSG00000185127,0.4811,0.6622,1.2974,1.0387,1.0685,0.866,1.1798,0.9053,0.973,0.8976
ENSG00000185129,9.5075,12.9642,5.6521,4.9558,7.4223,11.492,6.507,8.904,5.9076,6.3529
ENSG00000185130,0.0015,0.0009,0.0004,0.004,0.003,0.0009,0.0013,0.0006,0.0065,0.0005
ENSG00000185133,0.3812,0.2438,0.1479,0.2259,0.3124,0.1142,0.199,0.1939,0.2717,0.5103
ENSG00000185149,0.3292,0.0539,0.0912,0.2259,0.156,0.0104,0.0875,0.0392,0.0587,0.2848
ENSG00000185155,0.0474,0.1232,0.0397,0.0424,0.0599,0.1388,0.0474,0.0673,0.0826,0.0459
ENSG00000185156,0.0117,0.0145,0.0048,0.0083,0.0096,0.0066,0.002,0.005,0.0047,0.0034
ENSG00000185158,1.4419,1.3328,1.2416,1.1756,1.2896,1.3779,1.3408,1.236,1.1224,1.1863
ENSG00000185163,2.0234,2.0579,1.6024,1.4956,1.8838,2.37,1.7698,2.3183,2.1952,1.819
ENSG00000185164,5.6795,5.6676,4.9135,5.1355,5.3544,4.4857,4.0893,3.5442,3.5471,6.6359
ENSG00000185176,0.0107,0.0009,0.0031,0.0138,0.0055,0.0066,0.0145,0.0138,0.0115,0.0272
ENSG00000185177,0.0005,0.0048,0.0014,0.0004,0.0004,0.0029,0.0004,0.0006,0.0005,0.0005
ENSG00000185187,0.7842,1.5389,0.7341,0.8872,1.266,1.5565,0.7596,1.0058,1.4916,0.8936
ENSG00000185189,5.5647,7.1027,7.8617,7.4881,4.2239,6.3647,13.1445,23.1395,11.1352,13.5886
ENSG00000185198,0.0127,0.0043,0.0048,0.0067,0.0021,0.0028,0.002,0.0017,0.0036,0.0044
ENSG00000185201,3.2497,8.6632,7.7996,9.3497,3.0006,5.4627,2.0281,3.3564,7.5766,1.8546
ENSG00000185215,1.2206,1.1127,1.5089,2.7812,1.7347,0.9994,1.2206,1.653,0.9486,1.477
ENSG00000185219,1.4878,1.6844,2.1106,1.9425,1.5063,2.0841,1.9577,1.6344,1.8593,1.4856
ENSG00000185220,0.2767,0.3626,0.182,0.1904,0.3906,0.4254,0.2691,0.2527,0.3073,0.2136
ENSG00000185221,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0012,0.0006,0.0005,0.0005
ENSG00000185222,5.1331,3.8897,3.0064,1.585,2.0431,2.4947,1.9043,2.5545,2.2543,1.917
ENSG00000185231,0.0119,0.0466,0.01,0.0162,0.0125,0.0398,0.0196,0.0376,0.0323,0.0236
ENSG00000185236,6.6937,8.4912,6.1911,6.3247,5.7043,8.8811,7.8284,10.341,9.0772,7.6295
ENSG00000185238,0.548,0.4786,0.9767,0.6464,0.5224,0.5155,0.8999,0.8053,0.8018,0.6795
ENSG00000185245,0.1073,0.0876,0.1071,0.0582,0.1401,0.1104,0.1138,0.077,0.093,0.0932
ENSG00000185246,1.4645,1.5041,1.2644,1.4585,1.4506,1.598,1.8956,1.8729,1.5188,1.5562
ENSG00000185250,1.0447,0.9676,1.2513,0.6203,1.136,0.7445,0.8816,0.8752,0.6958,0.9216
ENSG00000185252,0.8613,0.7612,0.664,0.7292,0.8451,0.9705,0.7527,0.5901,0.8957,0.8958
ENSG00000185261,0.2034,0.1968,0.1356,0.1674,0.1569,0.1435,0.2199,0.1489,0.1713,0.2005
ENSG00000185262,2.1572,3.5424,3.1416,2.6822,2.4491,2.9157,1.8469,2.0795,2.8154,1.3778
ENSG00000185264,0.0005,0.0009,0.0004,0.0012,0.0004,0.0009,0.0004,0.0006,0.0005,0.0044
ENSG00000185267,0.0399,0.0492,0.1368,0.114,0.0557,0.0625,0.1279,0.1905,0.1132,0.1266
ENSG00000185269,0.0545,0.071,0.058,0.04,0.1053,0.0727,0.0177,0.0547,0.0462,0.1299
ENSG00000185271,0.2522,0.373,0.1352,0.1608,0.1796,0.3439,0.2145,0.2288,0.2492,0.2547
ENSG00000185272,0.1399,0.29,0.1496,0.2907,0.2234,0.5295,0.316,0.3949,0.5523,0.3789
ENSG00000185274,1.5577,1.0149,0.5216,1.0104,0.7805,0.3662,0.5092,0.409,0.4047,2.1437
ENSG00000185278,1.9784,2.3637,2.6348,2.2057,3.2702,4.0938,3.44,2.0032,2.9629,1.898
ENSG00000185290,0.0728,0.0556,0.0379,0.0487,0.0478,0.0387,0.0404,0.0193,0.0514,0.0436
ENSG00000185291,1.4997,1.6912,1.513,0.9212,1.3342,1.8699,1.2102,1.5139,1.8584,0.7994
ENSG00000185294,0.0005,0.0009,0.0004,0.0028,0.0058,0.0009,0.0004,0.0024,0.0012,0.0059
ENSG00000185298,1.067,1.1086,1.0107,0.814,1.002,1.0082,0.6935,0.9307,1.006,0.7387
ENSG00000185303,0.0085,0.0026,0.0324,0.0294,0.0104,0.0066,0.0156,0.0127,0.0212,0.0289
ENSG00000185304,0.4059,0.2333,0.017,0.0565,0.0763,0.2674,0.8239,0.0305,0.2304,0.3038
ENSG00000185305,0.6661,0.8221,0.6992,0.8152,0.6428,1.1261,0.5468,0.9041,0.6863,0.5161
ENSG00000185306,0.0426,0.0693,0.0377,0.0352,0.0268,0.0306,0.0462,0.0675,0.0762,0.0225
ENSG00000185313,0.0026,0.0009,0.0022,0.0036,0.0004,0.0009,0.0012,0.0028,0.0016,0.0015
ENSG00000185324,3.2197,3.4182,3.3791,2.6657,4.0147,3.3859,2.5853,1.8388,3.0946,2.3499
ENSG00000185338,0.1257,0.0847,0.0475,0.0811,0.1019,0.0557,0.0483,0.0878,0.094,0.0407
ENSG00000185339,0.7365,1.0449,1.6179,0.9956,1.0014,1.1215,1.3129,1.3902,1.0891,0.9722
ENSG00000185340,3.2136,3.568,2.729,2.0493,3.8495,3.5179,2.57,2.8936,3.923,2.4826
ENSG00000185344,1.18,1.4122,0.9591,1.0439,1.0856,1.7669,1.1474,0.9674,1.1138,0.8235
ENSG00000185345,0.4752,0.3942,0.6629,0.5141,0.3347,0.4845,0.4669,0.4917,0.4814,0.6225
ENSG00000185347,0.2686,0.2916,0.175,0.2285,0.3277,0.3054,0.2784,0.4503,0.2178,0.3909
ENSG00000185352,1.0751,0.449,0.6853,1.0989,0.8846,0.4798,0.9473,0.6694,0.6802,1.7735
ENSG00000185359,5.2561,5.2887,6.1449,4.6474,5.1316,5.2181,4.517,5.1498,6.0053,4.2176
ENSG00000185361,1.4415,1.6693,0.4375,0.8512,1.2648,1.9884,0.6212,0.6286,0.9678,0.8875
ENSG00000185372,0.0338,0.034,0.0593,0.0284,0.0241,0.0476,0.0391,0.0374,0.0249,0.0282
ENSG00000185379,0.9251,1.0324,0.885,0.8,1.0003,1.2496,0.9114,0.9879,1.1219,0.8648
ENSG00000185385,0.1184,0.2614,0.0722,0.0772,0.0852,0.2236,0.0769,0.0874,0.1324,0.067
ENSG00000185386,1.4376,1.1591,1.2103,1.3809,1.3209,1.3073,0.8813,0.7782,1.0812,1.0867
ENSG00000185404,0.5849,1.0128,0.5919,0.6458,0.7219,0.8429,0.3979,0.6053,0.6678,0.4389
ENSG00000185414,0.9888,1.2198,1.2396,1.4684,0.9265,1.0748,1.3455,1.4296,1.2999,1.4387
ENSG00000185418,1.543,2.7053,1.772,1.536,1.8333,3.5563,2.8877,2.9704,3.5508,2.7482
ENSG00000185420,0.3913,0.2626,0.5744,0.5913,0.3233,0.2917,0.4479,0.3651,0.4193,0.6093
ENSG00000185432,10.6555,15.5948,17.5849,7.7082,13.3897,12.4989,11.1495,7.1765,8.8186,5.7025
ENSG00000185436,0.2878,0.2784,0.5202,0.502,0.4656,0.2211,0.3328,0.2166,0.2587,0.2545
ENSG00000185437,1.9342,1.0294,2.6658,0.8159,1.0248,0.9198,0.9595,1.2085,1.1513,1.0744
ENSG00000185442,0.6122,0.516,0.2325,0.4703,0.4497,0.4691,0.4399,0.4225,0.5834,0.5965
ENSG00000185448,0.0025,0.0009,0.0004,0.0004,0.0004,0.0028,0.0004,0.0017,0.0026,0.0005
ENSG00000185453,2.392,2.5694,1.3955,1.2247,1.9545,3.1538,1.3793,2.3662,1.7643,2.6226
ENSG00000185467,0.002,0.0017,0.0013,0.0012,0.0008,0.0019,0.0016,0.0022,0.0026,0.0029
ENSG00000185475,0.6707,0.7989,0.8217,0.6736,0.7746,0.7472,0.6461,0.9099,0.8566,0.6069
ENSG00000185477,1.0945,1.0249,1.7053,2.5946,1.6898,1.2028,1.2535,0.6077,1.0822,1.0474
ENSG00000185479,0.0015,0.0074,0.0026,0.0004,0.0004,0.0009,0.0004,0.0029,0.0005,0.0005
ENSG00000185480,0.0454,0.0647,0.0296,0.0803,0.0542,0.0476,0.0679,0.0569,0.0673,0.0511
ENSG00000185482,0.1255,0.1771,0.1913,0.1634,0.2092,0.1763,0.1002,0.1109,0.12,0.1142
ENSG00000185483,0.2244,0.2712,0.3214,0.1262,0.1793,0.1916,0.2022,0.354,0.2291,0.2485
ENSG00000185485,0.9804,1.1266,2.092,1.4413,1.2226,1.3872,0.9658,1.1745,1.7688,0.9619
ENSG00000185495,0.2675,0.2987,0.225,0.38,0.2365,0.3529,0.3741,0.3985,0.3883,0.4883
ENSG00000185499,0.8768,2.9265,1.9884,1.4164,0.8,0.2936,0.5955,0.7009,0.705,0.7083
ENSG00000185504,0.5471,0.7006,0.9426,1.055,0.6415,0.6695,0.9223,1.0261,1.3513,0.8759
ENSG00000185507,0.153,0.2594,0.6958,0.101,0.1503,0.1889,0.2663,0.2657,0.1012,0.1669
ENSG00000185513,2.649,2.2359,2.1568,2.686,2.4389,2.1514,2.7542,1.9067,2.5994,3.1475
ENSG00000185515,0.7058,0.714,0.6765,0.8332,0.7384,0.5978,0.7352,0.6651,0.5726,0.9699
ENSG00000185518,0.8644,0.4788,0.1536,0.8013,0.7282,0.2411,0.3308,0.3684,0.1516,1.2768
ENSG00000185519,0.3181,0.5236,0.0932,0.3729,0.4851,0.7246,0.6693,3.6295,1.4786,1.0916
ENSG00000185522,0.036,0.0203,0.0479,0.0509,0.0308,0.0356,0.0308,0.0602,0.0219,0.0331
ENSG00000185523,0.0076,0.0111,0.0039,0.0059,0.0071,0.0311,0.0075,0.0105,0.0057,0.0103
ENSG00000185527,0.0127,0.0043,0.0065,0.0218,0.0137,0.0179,0.0059,0.005,0.013,0.0074
ENSG00000185532,1.0663,1.5614,2.2814,1.6375,1.3354,0.8452,1.2701,1.0936,0.9041,1.3329
ENSG00000185551,2.9448,4.6356,4.4734,2.8721,5.011,4.9526,3.7437,4.2584,3.0273,4.3556
ENSG00000185559,9.4953,1.9855,2.2728,5.7002,2.4491,0.7674,3.7068,0.8511,3.0959,9.2291
ENSG00000185561,0.801,1.1977,0.7951,0.5088,0.8209,1.3473,0.54,0.7133,0.7986,0.5252
ENSG00000185565,8.5335,7.5353,11.625,10.4853,8.3151,5.1224,13.0483,8.034,7.1131,13.3036
ENSG00000185567,2.6904,3.1929,22.439,12.4197,5.2757,1.6957,5.9752,2.3617,3.729,3.4815
ENSG00000185585,0.706,1.6169,1.3525,0.4932,1.5117,1.0319,1.4908,1.7529,1.3212,1.23
ENSG00000185591,2.8381,3.6797,4.9505,3.187,3.2512,4.0114,3.7329,3.2492,3.2324,2.7009
ENSG00000185594,0.0005,0.0009,0.0004,0.0004,0.0004,0.0047,0.0004,0.0006,0.0057,0.0015
ENSG00000185596,3.476,2.7264,1.6909,2.21,2.1457,3.112,2.1,2.3682,3.3603,1.3123
ENSG00000185607,0.03,0.0334,0.0537,0.0226,0.0262,0.0614,0.057,0.0492,0.039,0.0378
ENSG00000185608,1.0124,0.8837,0.8076,0.7251,0.7975,0.728,0.7558,1.0613,0.8332,0.8674
ENSG00000185610,0.1257,0.1634,0.3057,0.1365,0.1959,0.0991,0.2171,0.1199,0.1761,0.1436
ENSG00000185614,0.0809,0.0864,0.058,0.0597,0.136,0.1463,0.0742,0.0801,0.0701,0.0662
ENSG00000185615,1.115,1.13,0.2883,0.96,0.8799,1.245,1.7951,3.2846,1.503,1.9935
ENSG00000185619,3.4681,3.0924,3.8369,4.0539,2.9317,3.0932,3.1745,3.1952,2.7592,3.4149
ENSG00000185621,1.0822,0.862,1.4877,1.367,1.0807,0.7305,1.4491,1.5005,1.1101,1.7093
ENSG00000185624,10.7033,9.4279,8.6905,9.091,7.5193,6.6634,6.8143,5.8259,5.7686,6.3037
ENSG00000185627,1.9237,1.5375,2.5034,2.5624,1.6966,1.6736,2.0902,1.8433,2.1337,1.792
ENSG00000185630,3.8946,3.9573,5.3097,3.6689,3.9004,2.9339,5.8171,5.8705,3.766,5.884
ENSG00000185631,0.0056,0.0026,0.0126,0.0059,0.0096,0.016,0.0082,0.0061,0.0057,0.0054
ENSG00000185633,0.6763,1.4688,1.0271,0.6159,1.0629,2.423,0.8695,1.4587,1.5726,1.2327
ENSG00000185634,0.4168,1.0699,0.3819,0.4771,0.6414,1.4915,1.462,1.4211,2.0177,0.839
ENSG00000185638,0.0025,0.0009,0.0004,0.0004,0.0004,0.0028,0.0004,0.0006,0.0016,0.0005
ENSG00000185640,0.0015,0.0026,0.0004,0.0012,0.0171,0.0009,0.0027,0.0006,0.0036,0.0015
ENSG00000185650,14.0631,21.8265,54.629,36.0599,25.2007,12.7058,33.2186,25.3896,26.5716,18.1578
ENSG00000185651,4.7798,4.8398,5.2549,3.8327,5.1638,5.2748,4.8091,4.7778,5.6269,4.7002
ENSG00000185652,0.0076,0.0317,0.0144,0.0028,0.0012,0.0104,0.002,0.0215,0.0078,0.0054
ENSG00000185658,3.5073,3.5186,3.9461,4.4833,3.3513,3.9085,4.1295,3.2632,3.1093,4.0547
ENSG00000185662,0.0005,0.0026,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000185664,0.0341,0.0266,0.024,0.0321,0.1102,0.0256,0.3569,0.1519,0.1398,0.0603
ENSG00000185666,0.1705,0.1104,0.0728,0.2504,0.1477,0.0878,0.2037,0.1894,0.2135,0.5054
ENSG00000185668,0.0735,0.0782,0.0296,0.0342,0.0965,0.0749,0.069,0.0173,0.0521,0.0558
ENSG00000185669,0.1552,0.1497,0.1749,0.1863,0.3016,0.3143,0.1252,0.1375,0.1678,0.1113
ENSG00000185670,0.427,0.5902,0.3061,0.248,0.426,0.8043,0.4462,0.3852,0.5381,0.3514
ENSG00000185674,0.0504,0.0402,0.0231,0.0146,0.0329,0.0387,0.0161,0.0105,0.0265,0.0152
ENSG00000185681,0.1349,0.1463,0.154,0.089,0.1618,0.067,0.1519,0.2601,0.1387,0.3309
ENSG00000185684,2.181,1.99,1.5674,1.2245,1.8321,1.8475,1.7364,1.498,1.3271,1.5348
ENSG00000185686,0.0111,0.0211,0.0504,0.002,0.0237,0.0021,0.0054,0.2019,0.0161,0.0453
ENSG00000185689,0.019,0.0215,0.0476,0.0636,0.0251,0.0421,0.0604,0.0257,0.0198,0.0353
ENSG00000185697,0.142,0.2849,0.2647,0.3042,0.3066,0.4823,0.4393,0.6335,0.4546,0.3318
ENSG00000185710,0.0981,0.1129,0.1163,0.1341,0.0983,0.3,0.098,0.0436,0.0677,0.0357
ENSG00000185716,0.7735,0.7186,0.5237,0.5299,0.8058,0.7278,0.6297,0.5076,0.5467,0.6999
ENSG00000185721,1.1018,1.0975,1.5118,1.2375,1.0837,1.0215,1.2377,1.0112,1.0552,0.9672
ENSG00000185722,4.2858,4.3651,9.0824,6.2558,5.3561,4.3304,9.4571,6.8128,6.3913,6.5337
ENSG00000185728,1.8257,1.7825,2.5654,2.2958,2.1283,2.057,2.4688,1.9404,1.9012,1.947
ENSG00000185730,0.3859,0.3854,0.4206,0.382,0.538,0.4946,0.5105,0.5398,0.491,0.5288
ENSG00000185736,1.475,3.2268,1.4203,0.8034,4.1119,6.34,7.4183,6.9388,10.8389,2.8007
ENSG00000185737,0.7931,0.5354,1.9706,1.1417,0.8298,0.2977,1.1738,0.72,0.6304,1.4867
ENSG00000185739,0.1729,0.3914,0.2071,0.1979,0.2752,0.3141,0.1533,0.2575,0.3104,0.1319
ENSG00000185742,0.2193,0.0778,0.0798,0.2591,0.1319,0.0311,0.1433,0.0724,0.0494,0.5485
ENSG00000185745,1.5877,0.8841,0.7611,1.114,1.6121,1.7869,1.4895,1.3863,1.8517,2.1252
ENSG00000185753,0.8771,1.0106,1.1524,1.2133,0.8294,1.2729,1.1317,1.0312,1.3053,0.7934
ENSG00000185758,0.0126,0.0125,0.0022,0.0016,0.0043,0.0051,0.0004,0.0006,0.0005,0.0005
ENSG00000185760,0.6976,0.1332,0.1474,0.3959,0.2075,0.0336,0.176,0.1272,0.0899,0.9912
ENSG00000185761,0.1552,0.2171,0.077,0.0576,0.1116,0.1119,0.1129,0.1068,0.1869,0.0881
ENSG00000185774,0.7448,0.4135,0.1994,0.7669,0.3994,0.1366,0.4257,0.2381,0.1772,1.1873
ENSG00000185775,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0016,0.0044
ENSG00000185787,13.4965,10.2708,18.5076,15.6525,14.4872,12.9888,13.5249,13.4948,11.8507,14.46
ENSG00000185792,0.0018,0.0026,0.0004,0.0012,0.0004,0.0028,0.0051,0.0028,0.0005,0.0054
ENSG00000185798,0.2794,0.2027,0.2412,0.21,0.2559,0.2067,0.2186,0.2204,0.2333,0.2181
ENSG00000185800,4.4519,4.5823,4.3356,3.2565,3.964,4.166,4.034,3.7432,4.3469,4.3932
ENSG00000185803,0.5214,0.3963,0.2819,0.3827,0.4942,0.6014,0.3941,0.3066,0.4912,0.2734
ENSG00000185808,1.3758,1.711,1.3932,0.9899,1.4562,1.5043,1.1511,1.8966,1.3685,1.2153
